#Transcript position	Transcript coverage profile
0.0	1568.8651268398448
1.0	1726.1168031928735
2.0	1786.5638194225762
3.0	2053.506207775138
4.0	2482.287361452465
5.0	3081.5642216667093
6.0	3546.4361112190586
7.0	3826.9479211726793
8.0	4302.406478442312
9.0	4731.6660775975815
10.0	4864.710844643259
11.0	4924.396520167617
12.0	5144.756120237553
13.0	5080.6571300048845
14.0	4776.77962490895
15.0	4550.680767998698
16.0	4498.928352965059
17.0	4413.176693930605
18.0	4297.570237309985
19.0	4184.9643942277235
20.0	4183.675437364917
21.0	4109.537547741429
22.0	4118.754148738772
23.0	4222.755190149346
24.0	3953.460003863443
25.0	3734.750257701947
26.0	3716.613571820267
27.0	3669.4874876500626
28.0	3614.8791761268944
29.0	3517.024116764093
30.0	3522.9528438576513
31.0	3506.255504868856
32.0	3580.6573375507733
33.0	3648.432269707056
34.0	3590.1078578652605
35.0	3533.278973660806
36.0	3503.3402463584403
37.0	3414.88565060293
38.0	3480.807740074019
39.0	3399.9161405521354
40.0	3383.73894711118
41.0	3295.4696688189033
42.0	3198.1301673040375
43.0	3285.415865772825
44.0	3297.89629694388
45.0	3207.6586034745296
46.0	3244.9741007332727
47.0	3417.0694784820193
48.0	3496.2029924460353
49.0	3563.0755153581213
50.0	3453.4459579754894
51.0	3418.410781986204
52.0	3437.7594181858794
53.0	3515.617433056111
54.0	3693.4140281578016
55.0	3806.770950376764
56.0	3865.6991778182796
57.0	3892.964793678267
58.0	3852.8909521572937
59.0	3734.8044028376607
60.0	3743.789810457011
61.0	3599.8347810184537
62.0	3582.3174738661896
63.0	3365.0856229223245
64.0	3393.4348530251355
65.0	3236.8378712122903
66.0	3173.1874928611082
67.0	3240.244703715095
68.0	3233.279544688842
69.0	3218.413732350314
70.0	3086.2431470858833
71.0	3034.7199587321625
72.0	2982.9304383582457
73.0	2856.1795838939747
74.0	2850.289501878159
75.0	2748.3474904622844
76.0	2848.0099402825826
77.0	3042.6064490310355
78.0	3057.836161926434
79.0	3125.7014026694833
80.0	2969.051667846454
81.0	2952.0882455490964
82.0	2868.5436432084502
83.0	2693.8274217205567
84.0	2413.987413146059
85.0	2376.259329545337
86.0	2371.0324521243
87.0	2291.3173405845237
88.0	2332.078508834434
89.0	2216.6621805317936
90.0	2120.0173574260302
91.0	2028.4109542611254
92.0	1874.6828756729128
93.0	1801.1348030068339
94.0	1798.1823142337712
95.0	1526.8198121817031
96.0	1101.6776301651398
97.0	787.9524837128026
98.0	491.8674155083131
99.0	182.44675395781846
