Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR1039508_pass_1	(0.0, 0.0006279951891180774)	(1.0, 0.00040449471788173115)	(2.0, 0.0002701202014328848)	(3.0, 0.0003592461562203849)	(4.0, 0.00039489653813538494)	(5.0, 0.00043054692005038497)	(6.0, 0.0005923448072030775)	(7.0, 0.0008158452784394238)	(8.0, 0.0008775478625230776)	(9.0, 0.0011558950751671163)	(10.0, 0.002241860555039425)	(11.0, 0.003049478822267695)	(12.0, 0.004552279536838465)	(13.0, 0.008565689839346352)	(14.0, 0.01107629942728347)	(15.0, 0.016042671861750013)	(16.0, 0.021009044296216556)	(17.0, 0.031247559748497522)	(18.0, 0.05919197449571678)	(19.0, 0.07689787379065506)	(20.0, 0.10312832786888394)	(21.0, 0.1634090101815434)	(22.0, 0.197459238415974)	(23.0, 0.24870254891318097)	(24.0, 0.2999458594103879)	(25.0, 0.3604678673852412)	(26.0, 0.48804001673099845)	(27.0, 0.5550901581019023)	(28.0, 0.6369818276977278)	(29.0, 0.8189948525647605)	(30.0, 0.9191162078359677)	(31.0, 1.0044426546124499)	(32.0, 1.089769101388932)	(33.0, 1.1947389086005793)	(34.0, 1.4229671689462686)	(35.0, 1.546225622080311)	(36.0, 1.6781498603567684)	(37.0, 1.9355565871313503)	(38.0, 2.0610390756294743)	(39.0, 2.189617662680063)	(40.0, 2.5106671770155953)	(41.0, 2.70313810430054)	(42.0, 2.7527840034542477)	(43.0, 2.8024299026079555)	(44.0, 2.8305498269276796)	(45.0, 2.907479237594644)	(46.0, 2.9562887239418845)	(47.0, 2.9663503586531257)	(48.0, 3.0198890052782446)	(49.0, 3.063366017192122)	(50.0, 3.0627201968120468)	(51.0, 3.0620743764319713)	(52.0, 3.087076263502668)	(53.0, 3.0962932583962304)	(54.0, 3.0805083662190964)	(55.0, 3.043093290399304)	(56.0, 2.971963922636203)	(57.0, 2.9382496306928947)	(58.0, 2.8741996060769917)	(59.0, 2.810149581461088)	(60.0, 2.7018505770459944)	(61.0, 2.4737114426550924)	(62.0, 2.3538713126792845)	(63.0, 2.2114219847266905)	(64.0, 1.9023592257258093)	(65.0, 1.7357457946775214)	(66.0, 1.5746650286687345)	(67.0, 1.2647494028389632)	(68.0, 1.115914543017979)	(69.0, 0.9682630016428656)	(70.0, 0.8206114602677521)	(71.0, 0.7030721510939971)	(72.0, 0.5041677010419304)	(73.0, 0.4228025601636188)	(74.0, 0.3648569778663918)	(75.0, 0.2648727394487039)	(76.0, 0.2228340833282429)	(77.0, 0.18603466218075168)	(78.0, 0.1492352410332605)	(79.0, 0.11932868411218106)	(80.0, 0.07316829537493198)	(81.0, 0.05691446355876235)	(82.0, 0.04377181314894407)	(83.0, 0.023342773143113865)	(84.0, 0.016056383547101937)	(85.0, 0.0118372979643152)	(86.0, 0.007618212381528468)	(87.0, 0.005542263219247312)	(88.0, 0.0025681986664151946)	(89.0, 0.001670083275864232)	(90.0, 0.0013656838610515394)	(91.0, 0.0008185876155098083)	(92.0, 0.0005758907847807697)	(93.0, 0.0004497432795430773)	(94.0, 0.00025503734754576946)	(95.0, 0.000186478920786154)	(96.0, 0.00015082853887115396)	(97.0, 0.00011517815695615393)	(98.0, 0.00010009530306903853)	(99.0, 9.735296599865392e-05)	(100.0, 0.0001096934828153847)
SRR1039508_pass_2	(0.0, 0.001059706732476102)	(1.0, 0.0009993089394334225)	(2.0, 0.001146185390696302)	(3.0, 0.0013534596350018608)	(4.0, 0.001477000575316432)	(5.0, 0.0016005415156310039)	(6.0, 0.0017625174151545532)	(7.0, 0.002179811257994883)	(8.0, 0.0024351292013116642)	(9.0, 0.002687701790399233)	(10.0, 0.003947819381607862)	(11.0, 0.004955364383728922)	(12.0, 0.006441973698847599)	(13.0, 0.010852385268077802)	(14.0, 0.013776187522189325)	(15.0, 0.019174926613936098)	(16.0, 0.024573665705682875)	(17.0, 0.035286037908070826)	(18.0, 0.06474231611040848)	(19.0, 0.08348622211035818)	(20.0, 0.11026166190786965)	(21.0, 0.17253178653487208)	(22.0, 0.20802647136436309)	(23.0, 0.26030350659703133)	(24.0, 0.3125805418296995)	(25.0, 0.37237435694195214)	(26.0, 0.5000868630078122)	(27.0, 0.5680055539614198)	(28.0, 0.649832209440219)	(29.0, 0.8302500259985045)	(30.0, 0.928841187077991)	(31.0, 1.0170686359421997)	(32.0, 1.1052960848064082)	(33.0, 1.2095344395353849)	(34.0, 1.439533353473252)	(35.0, 1.565293912682142)	(36.0, 1.7235114222658992)	(37.0, 2.018432473016188)	(38.0, 2.1551360141827196)	(39.0, 2.269231563271685)	(40.0, 2.4838372760463563)	(41.0, 2.584347439732062)	(42.0, 2.665125369895302)	(43.0, 2.7459033000585418)	(44.0, 2.806145980587271)	(45.0, 2.915789937793568)	(46.0, 2.965191214471136)	(47.0, 2.9790662347455763)	(48.0, 3.0332307010108286)	(49.0, 3.0735201470016396)	(50.0, 3.0669436509455603)	(51.0, 3.0603671548894815)	(52.0, 3.0750287191505916)	(53.0, 3.0787322020057997)	(54.0, 3.067774120599897)	(55.0, 3.0262739733940034)	(56.0, 2.950187853608488)	(57.0, 2.9156018810288664)	(58.0, 2.8516076739459186)	(59.0, 2.7876134668629704)	(60.0, 2.6832570619021374)	(61.0, 2.4570755630199907)	(62.0, 2.335250469098677)	(63.0, 2.1935860728399583)	(64.0, 1.8863850526224006)	(65.0, 1.7208484286635628)	(66.0, 1.5618594745413967)	(67.0, 1.2541121288322263)	(68.0, 1.1053537372452216)	(69.0, 0.9578678173434569)	(70.0, 0.8103818974416923)	(71.0, 0.6979033619937334)	(72.0, 0.504903587002966)	(73.0, 0.4243823474601575)	(74.0, 0.36698659926712224)	(75.0, 0.2666590016376587)	(76.0, 0.22372715220123052)	(77.0, 0.18787008061348345)	(78.0, 0.1520130090257364)	(79.0, 0.12160683826009112)	(80.0, 0.07407240245838785)	(81.0, 0.056944137422329816)	(82.0, 0.04401900971119642)	(83.0, 0.02364299062197977)	(84.0, 0.0161920992438965)	(85.0, 0.011971117116481975)	(86.0, 0.00775013498906745)	(87.0, 0.005909374978380335)	(88.0, 0.003176374843199093)	(89.0, 0.002284134718704966)	(90.0, 0.0019190026062196768)	(91.0, 0.0013205153842513085)	(92.0, 0.001087160274768229)	(93.0, 0.0009704827200266893)	(94.0, 0.0007412456418874288)	(95.0, 0.0006286861184897081)	(96.0, 0.0005696610025616351)	(97.0, 0.0005106358866335621)	(98.0, 0.0006177047015728574)	(99.0, 0.0006698664319278986)	(100.0, 0.0006149593473436446)
SRR1039509_pass_1	(0.0, 0.0007368345930530878)	(1.0, 0.00048280492488357563)	(2.0, 0.000261457436244644)	(3.0, 0.00029413961577522455)	(4.0, 0.00038475838629183415)	(5.0, 0.00047537715680844375)	(6.0, 0.0006209614110810296)	(7.0, 0.0009492687600018611)	(8.0, 0.0011319918546501067)	(9.0, 0.0014781258469512548)	(10.0, 0.0025269266991598837)	(11.0, 0.0032295935590673647)	(12.0, 0.004865188089211416)	(13.0, 0.009379785525276605)	(14.0, 0.012258788431197744)	(15.0, 0.017854868899002143)	(16.0, 0.02345094936680654)	(17.0, 0.03401917778410425)	(18.0, 0.06339005830679094)	(19.0, 0.08219271041217993)	(20.0, 0.10957146353711623)	(21.0, 0.17307888057949425)	(22.0, 0.20920754449693602)	(23.0, 0.26398584849741896)	(24.0, 0.31876415249790196)	(25.0, 0.38138023737126414)	(26.0, 0.5158540361570677)	(27.0, 0.587711750069509)	(28.0, 0.6684144502058175)	(29.0, 0.851758506265144)	(30.0, 0.9543998621881622)	(31.0, 1.043681634451248)	(32.0, 1.132963406714334)	(33.0, 1.23970637616844)	(34.0, 1.4654303057572393)	(35.0, 1.5844112658919325)	(36.0, 1.716624052075666)	(37.0, 1.9756466659452818)	(38.0, 2.102456493631164)	(39.0, 2.2359691392280454)	(40.0, 2.6464186897381463)	(41.0, 2.9233555946513654)	(42.0, 2.914988956691537)	(43.0, 2.906622318731708)	(44.0, 2.9092517486303047)	(45.0, 2.9409267228098974)	(46.0, 2.9699722670908932)	(47.0, 2.9778026201956975)	(48.0, 3.0253031970361657)	(49.0, 3.0649734207718304)	(50.0, 3.0654235435171837)	(51.0, 3.0658736662625365)	(52.0, 3.0827822375087672)	(53.0, 3.0542194981526545)	(54.0, 3.008748187550312)	(55.0, 2.973516798016346)	(56.0, 2.895526718781076)	(57.0, 2.8527680290797717)	(58.0, 2.7752577836621546)	(59.0, 2.697747538244538)	(60.0, 2.5969928354126033)	(61.0, 2.374089972138739)	(62.0, 2.2519418116968093)	(63.0, 2.1169554969138216)	(64.0, 1.8232853160809457)	(65.0, 1.664601450031057)	(66.0, 1.5087163669918782)	(67.0, 1.2106979707278196)	(68.0, 1.0685646575029402)	(69.0, 0.9324508075261475)	(70.0, 0.7963369575493546)	(71.0, 0.6842415384203087)	(72.0, 0.4934949686973056)	(73.0, 0.4148438181033485)	(74.0, 0.3582590809069935)	(75.0, 0.2608869836564739)	(76.0, 0.22009962360230945)	(77.0, 0.1834183337400779)	(78.0, 0.1467370438778464)	(79.0, 0.11757265530764835)	(80.0, 0.07129320353873132)	(81.0, 0.05417814034001233)	(82.0, 0.0416162989713492)	(83.0, 0.021760389352906515)	(84.0, 0.014466321103126954)	(85.0, 0.01043007193110026)	(86.0, 0.006393822759073568)	(87.0, 0.004722574942168883)	(88.0, 0.0022907236743706883)	(89.0, 0.0015301202234771784)	(90.0, 0.0013102582884532731)	(91.0, 0.0008393377924899086)	(92.0, 0.0005882792315504491)	(93.0, 0.00048429047849860203)	(94.0, 0.0002867118477000926)	(95.0, 0.00019312196995343027)	(96.0, 0.0001663820048829553)	(97.0, 0.00013964203981248034)	(98.0, 0.0001559831295777706)	(99.0, 0.00021986193502390524)	(100.0, 0.0002673996507047496)
SRR1039509_pass_2	(0.0, 0.0011012382292886927)	(1.0, 0.0010268302408232405)	(2.0, 0.001211362052217562)	(3.0, 0.0014703018520773356)	(4.0, 0.0016652507818568205)	(5.0, 0.0018601997116363053)	(6.0, 0.0020477078425692446)	(7.0, 0.0024956439331312668)	(8.0, 0.0027560718927603497)	(9.0, 0.0031310881546262287)	(10.0, 0.004302269893072446)	(11.0, 0.005098435369652785)	(12.0, 0.007138702413375485)	(13.0, 0.012481195985194954)	(14.0, 0.015783422513291723)	(15.0, 0.02167802335952485)	(16.0, 0.02757262420575797)	(17.0, 0.039092468979979283)	(18.0, 0.06919198847402401)	(19.0, 0.08777166319384742)	(20.0, 0.11643362035073962)	(21.0, 0.18274750783091992)	(22.0, 0.22039943815420804)	(23.0, 0.27525598357047804)	(24.0, 0.33011252898674803)	(25.0, 0.3919411029222309)	(26.0, 0.5262341286644484)	(27.0, 0.598698580471183)	(28.0, 0.682038503872028)	(29.0, 0.8649631027154957)	(30.0, 0.9645477781581183)	(31.0, 1.052782259040221)	(32.0, 1.1410167399223234)	(33.0, 1.2456269309059027)	(34.0, 1.479096876313952)	(35.0, 1.6079566307384223)	(36.0, 1.7831636330182532)	(37.0, 2.102021209669717)	(38.0, 2.24567178404135)	(39.0, 2.3435733507848835)	(40.0, 2.531460962458997)	(41.0, 2.6214470073895764)	(42.0, 2.7003462620388032)	(43.0, 2.77924551668803)	(44.0, 2.834201768808844)	(45.0, 2.9255658496858032)	(46.0, 2.9619736784419493)	(47.0, 2.9856964333245046)	(48.0, 3.051273681718877)	(49.0, 3.0931281752306936)	(50.0, 3.0800904074917774)	(51.0, 3.067052639752861)	(52.0, 3.0763491738317343)	(53.0, 3.0743699213385534)	(54.0, 3.0630941347664984)	(55.0, 3.008134906326146)	(56.0, 2.901555879967771)	(57.0, 2.8499360820497484)	(58.0, 2.775935849361087)	(59.0, 2.7019356166724253)	(60.0, 2.594243446806607)	(61.0, 2.3672038397617423)	(62.0, 2.2478564025826953)	(63.0, 2.112012714360858)	(64.0, 1.8190595348137568)	(65.0, 1.6619500434884928)	(66.0, 1.5035294834064679)	(67.0, 1.2076862975873686)	(68.0, 1.0702636718502943)	(69.0, 0.9332294558130095)	(70.0, 0.7961952397757248)	(71.0, 0.685755926975762)	(72.0, 0.4967953521079769)	(73.0, 0.4182740900401544)	(74.0, 0.3618847400614961)	(75.0, 0.2632867145459254)	(76.0, 0.221078039009013)	(77.0, 0.18447674948285706)	(78.0, 0.1478754599567011)	(79.0, 0.11822982919229563)	(80.0, 0.07130219902690423)	(81.0, 0.0540201996259183)	(82.0, 0.041512216764875785)	(83.0, 0.02206196858000658)	(84.0, 0.015119703256179888)	(85.0, 0.011065956044582053)	(86.0, 0.007012208832984215)	(87.0, 0.0053320764534343056)	(88.0, 0.0029331629053081258)	(89.0, 0.002214381736731858)	(90.0, 0.0018944273863304131)	(91.0, 0.0013601780291484663)	(92.0, 0.001145883022367964)	(93.0, 0.0010268302408232405)	(94.0, 0.0008452747489675371)	(95.0, 0.0007827720386565572)	(96.0, 0.0007053877306524869)	(97.0, 0.0006280034226484166)	(98.0, 0.0007158048490376502)	(99.0, 0.0007619378018862306)	(100.0, 0.0007202693283455775)
SRR1039510_pass_1	(0.0, 0.00029426739745637187)	(1.0, 0.00026814085282239494)	(2.0, 0.0002983926413459472)	(3.0, 0.00035477097450347636)	(4.0, 0.0004400260148880327)	(5.0, 0.0005252810552725891)	(6.0, 0.0006201616647328211)	(7.0, 0.0009625569075675716)	(8.0, 0.0012100715409420898)	(9.0, 0.0014713369872818593)	(10.0, 0.0024531450330007826)	(11.0, 0.0031736876323799354)	(12.0, 0.004918665797670291)	(13.0, 0.009446808507127452)	(14.0, 0.012229973051294259)	(15.0, 0.01757903929477691)	(16.0, 0.022928105538259552)	(17.0, 0.03349010497686886)	(18.0, 0.0627820867554466)	(19.0, 0.081512069095415)	(20.0, 0.10708858121078191)	(21.0, 0.16823019597947403)	(22.0, 0.20379529863279927)	(23.0, 0.2561006409900211)	(24.0, 0.30840598334724295)	(25.0, 0.36810651291717683)	(26.0, 0.49718951946587775)	(27.0, 0.5665719964446447)	(28.0, 0.6500078042738985)	(29.0, 0.8364564523510335)	(30.0, 0.9394692925989151)	(31.0, 1.0283366715494429)	(32.0, 1.1172040504999707)	(33.0, 1.2244576414663355)	(34.0, 1.4621239425951411)	(35.0, 1.592536652757582)	(36.0, 1.732077152566356)	(37.0, 1.997502219828114)	(38.0, 2.1233867872810976)	(39.0, 2.264974783140398)	(40.0, 2.67373144934545)	(41.0, 2.940900119691201)	(42.0, 2.928216369812054)	(43.0, 2.915532619932906)	(44.0, 2.9315124396798247)	(45.0, 2.9861650458102145)	(46.0, 3.0248378321936866)	(47.0, 3.031285588393093)	(48.0, 3.07353358614753)	(49.0, 3.109333827702561)	(50.0, 3.0983153012735056)	(51.0, 3.0872967748444498)	(52.0, 3.0952103677059517)	(53.0, 3.0837614408310836)	(54.0, 3.064398921094714)	(55.0, 3.0108271288633923)	(56.0, 2.9118845292532254)	(57.0, 2.8665137218743793)	(58.0, 2.7957149111601916)	(59.0, 2.7249161004460034)	(60.0, 2.6118486657579303)	(61.0, 2.3731056759739455)	(62.0, 2.247430120878034)	(63.0, 2.103258347262563)	(64.0, 1.7940809433079696)	(65.0, 1.629075312968847)	(66.0, 1.4737337539817026)	(67.0, 1.174271299387059)	(68.0, 1.0301504037795595)	(69.0, 0.8940352314804292)	(70.0, 0.7579200591812989)	(71.0, 0.6460736966845402)	(72.0, 0.4586913684070644)	(73.0, 0.38315540262634756)	(74.0, 0.3302175228727241)	(75.0, 0.23810220189980405)	(76.0, 0.19892476068050735)	(77.0, 0.16511976208673426)	(78.0, 0.13131476349296117)	(79.0, 0.10439754711348229)	(80.0, 0.06163389387284812)	(81.0, 0.04578745701169285)	(82.0, 0.035193830703263464)	(83.0, 0.01853884603975143)	(84.0, 0.012477487684668779)	(85.0, 0.009170417166525906)	(86.0, 0.005863346648383036)	(87.0, 0.004298504132937469)	(88.0, 0.0020516212944154525)	(89.0, 0.0013695809713390019)	(90.0, 0.001089064386847881)	(91.0, 0.0006586639410355239)	(92.0, 0.0005087800797142878)	(93.0, 0.0003850227630270286)	(94.0, 0.00021726284485096614)	(95.0, 0.00017326024336216286)	(96.0, 0.00016225959298996206)	(97.0, 0.00015125894261776122)	(98.0, 0.00013613304835598513)	(99.0, 0.00015950943039691186)	(100.0, 0.00019801170669961473)
SRR1039510_pass_2	(0.0, 0.0006448536291804205)	(1.0, 0.00078126497381474)	(2.0, 0.0011326275281758665)	(3.0, 0.0013475787379026733)	(4.0, 0.001510170037567822)	(5.0, 0.0016727613372329708)	(6.0, 0.0018670441614091233)	(7.0, 0.002320370751153479)	(8.0, 0.002579414516721682)	(9.0, 0.002967980165073986)	(10.0, 0.0042397748226242595)	(11.0, 0.005123003831822229)	(12.0, 0.006775096783504545)	(13.0, 0.011491622366163903)	(14.0, 0.014556054997140943)	(15.0, 0.020026287706214164)	(16.0, 0.025496520415287393)	(17.0, 0.03716037932770675)	(18.0, 0.06825389855011138)	(19.0, 0.08768355886009666)	(20.0, 0.11449596648877572)	(21.0, 0.17749044986243054)	(22.0, 0.2136725256074063)	(23.0, 0.26588224540072963)	(24.0, 0.3180919651940529)	(25.0, 0.3786406896108803)	(26.0, 0.5095005058862943)	(27.0, 0.5798115977448807)	(28.0, 0.6615715973061598)	(29.0, 0.843818531629981)	(30.0, 0.944305466392523)	(31.0, 1.0336700539440729)	(32.0, 1.1230346414956227)	(33.0, 1.2336091262992543)	(34.0, 1.4812177630884653)	(35.0, 1.6182519150740446)	(36.0, 1.7991333580591524)	(37.0, 2.116252531239955)	(38.0, 2.252490261435649)	(39.0, 2.369569776118256)	(40.0, 2.5810225171175225)	(41.0, 2.6753957434341813)	(42.0, 2.7531336751673026)	(43.0, 2.8308716069004243)	(44.0, 2.889626315451455)	(45.0, 2.991664757022666)	(46.0, 3.0349484900428467)	(47.0, 3.0492386118125694)	(48.0, 3.0945602476480443)	(49.0, 3.1255917617137974)	(50.0, 3.112055347070488)	(51.0, 3.0985189324271802)	(52.0, 3.1035041470219977)	(53.0, 3.0830314221878896)	(54.0, 3.057573482758963)	(55.0, 3.0067251206272427)	(56.0, 2.9100329014518014)	(57.0, 2.864189044408079)	(58.0, 2.7928789805812113)	(59.0, 2.721568916754343)	(60.0, 2.6025934221705556)	(61.0, 2.356631366763547)	(62.0, 2.2296448059403255)	(63.0, 2.090778057102588)	(64.0, 1.790674476799455)	(65.0, 1.629437645334059)	(66.0, 1.4740678795803088)	(67.0, 1.1732973993700744)	(68.0, 1.02789668491359)	(69.0, 0.8893179155811918)	(70.0, 0.7507391462487935)	(71.0, 0.643988312772033)	(72.0, 0.46211478728049366)	(73.0, 0.38699209526571476)	(74.0, 0.33313441619781925)	(75.0, 0.23934403835368925)	(76.0, 0.1994113395774547)	(77.0, 0.1661614187959318)	(78.0, 0.13291149801440888)	(79.0, 0.10516901303595036)	(80.0, 0.06136168091515312)	(81.0, 0.0452968337728144)	(82.0, 0.034853787500253704)	(83.0, 0.01866217425987097)	(84.0, 0.01291360729204893)	(85.0, 0.009619066635274605)	(86.0, 0.006324525978500277)	(87.0, 0.004704124551328964)	(88.0, 0.002520165144809805)	(89.0, 0.001956607165461959)	(90.0, 0.0016135119653210947)	(91.0, 0.001109203357885125)	(92.0, 0.0009479899505900197)	(93.0, 0.0008680721931274889)	(94.0, 0.0007165040324226893)	(95.0, 0.0006448536291804205)	(96.0, 0.0005690695488280205)	(97.0, 0.0004932854684756207)	(98.0, 0.0006572546605108131)	(99.0, 0.0008033112517354382)	(100.0, 0.000785398650924871)
SRR1039511_pass_1	(0.0, 0.0005595522652160662)	(1.0, 0.00039312133504923626)	(2.0, 0.00031277536876180104)	(3.0, 0.00039886033264119585)	(4.0, 0.00048064104832662094)	(5.0, 0.000562421764012046)	(6.0, 0.0006585499736773702)	(7.0, 0.0010459323111346468)	(8.0, 0.001337186438926599)	(9.0, 0.0018178274872532201)	(10.0, 0.003107667196046152)	(11.0, 0.003916865856512463)	(12.0, 0.005740432341357643)	(13.0, 0.011176697810341423)	(14.0, 0.014789396794480025)	(15.0, 0.02082251801302761)	(16.0, 0.026855639231575197)	(17.0, 0.038802797468637205)	(18.0, 0.07079053529682232)	(19.0, 0.09083111488794543)	(20.0, 0.12177722465318987)	(21.0, 0.19069397723623735)	(22.0, 0.2286646200540404)	(23.0, 0.2873846086655736)	(24.0, 0.34610459727710674)	(25.0, 0.41406724151049096)	(26.0, 0.5567200699044341)	(27.0, 0.631410254064993)	(28.0, 0.7176630836239526)	(29.0, 0.9112236901573738)	(30.0, 1.0185314671318355)	(31.0, 1.1105189900345607)	(32.0, 1.2025065129372858)	(33.0, 1.310636401316796)	(34.0, 1.5460543867871748)	(35.0, 1.6733424838780437)	(36.0, 1.8094098125352132)	(37.0, 2.0717982171890066)	(38.0, 2.1981192931856306)	(39.0, 2.3169466730765533)	(40.0, 2.5394748699553906)	(41.0, 2.6431756869433056)	(42.0, 2.7254097834384954)	(43.0, 2.807643879933685)	(44.0, 2.854324886346685)	(45.0, 2.946227759034929)	(46.0, 2.9914496253101728)	(47.0, 3.008117109066622)	(48.0, 3.059561483480948)	(49.0, 3.0943383741388257)	(50.0, 3.0781787916692656)	(51.0, 3.062019209199705)	(52.0, 3.0680623736640387)	(53.0, 3.044823737664796)	(54.0, 3.01554193720122)	(55.0, 2.9721378984132287)	(56.0, 2.878900708784854)	(57.0, 2.8290675579444704)	(58.0, 2.7551291824684587)	(59.0, 2.6811908069924466)	(60.0, 2.5693893949034803)	(61.0, 2.336743345270018)	(62.0, 2.2158987077255214)	(63.0, 2.07647836972525)	(64.0, 1.7801810977993628)	(65.0, 1.6233041638737475)	(66.0, 1.4676152024496683)	(67.0, 1.1750267577175852)	(68.0, 1.0381272744095817)	(69.0, 0.9063971931825356)	(70.0, 0.7746671119554899)	(71.0, 0.6669030846724674)	(72.0, 0.4816338949100299)	(73.0, 0.4041287324306148)	(74.0, 0.34981916346850267)	(75.0, 0.25462784516006587)	(76.0, 0.2137460958137413)	(77.0, 0.1785846923172025)	(78.0, 0.14342328882066369)	(79.0, 0.11399657866789055)	(80.0, 0.06770438934174601)	(81.0, 0.050838910168374586)	(82.0, 0.03885588319636283)	(83.0, 0.01987845290915025)	(84.0, 0.012884049593949422)	(85.0, 0.009337349082118356)	(86.0, 0.005790648570287289)	(87.0, 0.004193772490324516)	(88.0, 0.002018692402971808)	(89.0, 0.0014404883955818728)	(90.0, 0.0011463647689939406)	(91.0, 0.0006398982315035013)	(92.0, 0.0004275553206009942)	(93.0, 0.00036442634708943797)	(94.0, 0.0002396031494643155)	(95.0, 0.00017790892535074924)	(96.0, 0.0001506486867889409)	(97.0, 0.00012338844822713254)	(98.0, 0.00012625794702311236)	(99.0, 0.00011621470123718298)	(100.0, 0.00010330195665527375)
SRR1039511_pass_2	(0.0, 0.0008924116672064896)	(1.0, 0.0009454972486962649)	(2.0, 0.0011980124471341138)	(3.0, 0.001397442064082188)	(4.0, 0.0016456530261830284)	(5.0, 0.0018938639882838686)	(6.0, 0.002106206314242969)	(7.0, 0.002619845183792685)	(8.0, 0.0029211417273833007)	(9.0, 0.003407520433465294)	(10.0, 0.0047848760613081074)	(11.0, 0.005675852983068928)	(12.0, 0.007723234734039444)	(13.0, 0.01358273513415408)	(14.0, 0.0173948537832982)	(15.0, 0.0238081659254413)	(16.0, 0.030221478067584403)	(17.0, 0.04307249302444698)	(18.0, 0.07693822452403216)	(19.0, 0.09795294106675476)	(20.0, 0.12824472166117698)	(21.0, 0.19833490617302815)	(22.0, 0.2381333100904571)	(23.0, 0.2978933273934872)	(24.0, 0.3576533446965173)	(25.0, 0.4234005547443266)	(26.0, 0.5651864039217332)	(27.0, 0.6412250430513305)	(28.0, 0.7282007467132672)	(29.0, 0.9195929196747001)	(30.0, 1.0240093889741964)	(31.0, 1.1160526135502382)	(32.0, 1.2080958381262799)	(33.0, 1.3168136742718934)	(34.0, 1.5524505272868856)	(35.0, 1.6793695441562637)	(36.0, 1.8147650371186583)	(37.0, 2.084939082501809)	(38.0, 2.219717634922565)	(39.0, 2.3340797596514427)	(40.0, 2.546775032990178)	(41.0, 2.645108181600035)	(42.0, 2.7276261311622765)	(43.0, 2.810144080724518)	(44.0, 2.8632884867775656)	(45.0, 2.9592069588023606)	(46.0, 3.0019810247741083)	(47.0, 3.0140285822813957)	(48.0, 3.0589002460947126)	(49.0, 3.0917243524007416)	(50.0, 3.073514563204303)	(51.0, 3.0553047740078645)	(52.0, 3.0537581184174325)	(53.0, 3.022136328794875)	(54.0, 2.9920611947627487)	(55.0, 2.9482641552882387)	(56.0, 2.855829245205529)	(57.0, 2.8071913745973296)	(58.0, 2.733451197671695)	(59.0, 2.6597110207460606)	(60.0, 2.5485971597061785)	(61.0, 2.3206318905891816)	(62.0, 2.2037804825120673)	(63.0, 2.0666690339966522)	(64.0, 1.7720239702921607)	(65.0, 1.6144903551030847)	(66.0, 1.4617774846114584)	(67.0, 1.173725076229819)	(68.0, 1.038385538339806)	(69.0, 0.9045481789314087)	(70.0, 0.7707108195230117)	(71.0, 0.6644234421623623)	(72.0, 0.4798707007404363)	(73.0, 0.40160533667915976)	(74.0, 0.34859149246166804)	(75.0, 0.254213937045522)	(76.0, 0.2128502258468675)	(77.0, 0.1781107343708695)	(78.0, 0.14337124289487155)	(79.0, 0.11366770793317386)	(80.0, 0.06685052929552923)	(81.0, 0.04973688561958227)	(82.0, 0.03775245691190412)	(83.0, 0.01928441353524506)	(84.0, 0.01280079886626415)	(85.0, 0.009354540305765775)	(86.0, 0.005908281745267403)	(87.0, 0.004485014263163161)	(88.0, 0.0024821096210084037)	(89.0, 0.0019024724609578861)	(90.0, 0.0016341750626176715)	(91.0, 0.0011764912654490698)	(92.0, 0.0009871048666206831)	(93.0, 0.0008651515037387673)	(94.0, 0.0006800693412473892)	(95.0, 0.000616940541637927)	(96.0, 0.0005150736149953855)	(97.0, 0.0004132066883528441)	(98.0, 0.0006040278326269006)	(99.0, 0.0007848057587812698)	(100.0, 0.0007747625406615827)
