Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62
SRR1039513_pass_1	(1, 0.0016822119696455252)	(2, 0.003762686137051652)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.00017238214529936477)	(13, 0.0)	(14, 0.0)	(15, 0.001801096207783018)	(16, 0.0011353444742130576)	(17, 1.783263572062394e-05)	(18, 4.755369525499718e-05)	(19, 0.0006716959454768352)	(20, 0.0005706443430599661)	(21, 0.0028472775033929563)	(22, 0.0013136708314192972)	(23, 0.0026748953580935913)	(24, 0.007192496407318324)	(25, 0.015187461422064725)	(26, 0.000992683388448066)	(27, 0.0058134392449234054)	(28, 5.3497907161871825e-05)	(29, 5.9442119068746475e-06)	(30, 0.0001129400262306183)	(31, 0.000743026488359331)	(32, 0.0025025132127942267)	(33, 0.002894831198647953)	(34, 0.0029126638343685775)	(35, 0.0012245076528161773)	(36, 0.0013077266195124224)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 1.783263572062394e-05)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 5.944211906874647e-05)	(49, 0.0)	(50, 0.0)	(51, 5.9442119068746475e-06)	(52, 0.0)	(53, 0.0)	(54, 0.000101051602416869)	(55, 1.1888423813749295e-05)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0012126192290024282)	(60, 0.0006657517335699605)	(61, 0.0)	(62, 2.377684762749859e-05)	(63, 0.0010699581432374366)
SRR1039513_pass_2	(1, 3.566527144124788e-05)	(2, 0.0)	(3, 5.3497907161871825e-05)	(4, 1.1888423813749295e-05)	(5, 5.9442119068746475e-06)	(6, 0.0)	(7, 3.566527144124788e-05)	(8, 0.0)	(9, 8.321896669624507e-05)	(10, 6.538633097562112e-05)	(11, 5.9442119068746475e-06)	(12, 0.00012482845004436758)	(13, 0.00017832635720623944)	(14, 0.000101051602416869)	(15, 1.783263572062394e-05)	(16, 7.133054288249576e-05)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 1.1888423813749295e-05)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 5.9442119068746475e-06)	(27, 2.377684762749859e-05)	(28, 5.9442119068746475e-06)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 1.1888423813749295e-05)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 5.9442119068746475e-06)	(40, 0.0)	(41, 4.755369525499718e-05)	(42, 2.377684762749859e-05)	(43, 2.377684762749859e-05)	(44, 5.9442119068746475e-06)	(45, 7.133054288249576e-05)	(46, 0.00014266108576499153)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 1.783263572062394e-05)	(51, 2.377684762749859e-05)	(52, 7.133054288249576e-05)	(53, 5.9442119068746475e-06)	(54, 0.0)	(55, 5.3497907161871825e-05)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.00013077266195124225)	(63, 1.783263572062394e-05)
SRR1039514_pass_1	(1, 0.0012043458294540863)	(2, 0.0014891911086195755)	(3, 0.000154915853581231)	(4, 1.9989142397578197e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001074416403869828)	(11, 0.0)	(12, 0.0006146661287255295)	(13, 0.0)	(14, 0.0013617603258350146)	(15, 0.0007296036975116041)	(16, 0.0014941883942189702)	(17, 0.00015991313918062557)	(18, 1.2493213998486373e-05)	(19, 0.0024761550144999987)	(20, 0.004535036681450553)	(21, 0.006648888489994447)	(22, 0.0010269421906755798)	(23, 0.0024886482284984853)	(24, 0.006526454992809281)	(25, 0.008602827159357717)	(26, 0.008520371946967706)	(27, 0.0024236835157063564)	(28, 3.747964199545912e-05)	(29, 0.0010119503338773962)	(30, 0.00026985342236730565)	(31, 0.0006146661287255295)	(32, 0.0011343838310625626)	(33, 0.002361217445713924)	(34, 0.0013917440394313819)	(35, 0.000864530408695257)	(36, 0.0018764807425726531)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 2.9983713596367293e-05)	(48, 2.4986427996972747e-05)	(49, 0.0)	(50, 2.4986427996972746e-06)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 5.247149879364276e-05)	(55, 7.495928399091823e-06)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0006296579855237131)	(60, 0.001009451691077699)	(61, 2.4986427996972746e-06)	(62, 0.0001374253539833501)	(63, 0.0005097231311382439)
SRR1039514_pass_2	(1, 5.497014159334004e-05)	(2, 4.497557039455094e-05)	(3, 0.00012743078278456098)	(4, 6.746335559182641e-05)	(5, 0.00013242806838395553)	(6, 8.245521239001006e-05)	(7, 6.496471279212914e-05)	(8, 0.00010994028318668007)	(9, 1.2493213998486373e-05)	(10, 1.4991856798183647e-05)	(11, 2.4986427996972747e-05)	(12, 0.00022237920917305744)	(13, 0.00014242263958274463)	(14, 8.995114078910189e-05)	(15, 2.4986427996972746e-06)	(16, 1.2493213998486373e-05)	(17, 2.248778519727547e-05)	(18, 2.4986427996972746e-06)	(19, 0.0001374253539833501)	(20, 7.495928399091823e-06)	(21, 3.747964199545912e-05)	(22, 0.0)	(23, 9.994571198789099e-05)	(24, 0.0)	(25, 0.0)	(26, 2.4986427996972746e-06)	(27, 1.9989142397578197e-05)	(28, 4.997285599394549e-06)	(29, 1.2493213998486373e-05)	(30, 2.4986427996972746e-06)	(31, 1.9989142397578197e-05)	(32, 0.0)	(33, 1.2493213998486373e-05)	(34, 3.248235639606457e-05)	(35, 6.496471279212914e-05)	(36, 1.9989142397578197e-05)	(37, 1.9989142397578197e-05)	(38, 1.4991856798183647e-05)	(39, 2.4986427996972747e-05)	(40, 4.997285599394549e-06)	(41, 2.248778519727547e-05)	(42, 2.248778519727547e-05)	(43, 6.996199839152369e-05)	(44, 3.498099919576184e-05)	(45, 7.246064119122096e-05)	(46, 5.497014159334004e-05)	(47, 2.4986427996972746e-06)	(48, 0.0)	(49, 2.4986427996972746e-06)	(50, 7.495928399091823e-06)	(51, 0.0)	(52, 1.9989142397578197e-05)	(53, 1.4991856798183647e-05)	(54, 0.0)	(55, 2.248778519727547e-05)	(56, 2.748507079667002e-05)	(57, 0.0)	(58, 2.248778519727547e-05)	(59, 0.0)	(60, 4.9972855993945493e-05)	(61, 7.495928399091823e-06)	(62, 3.498099919576184e-05)	(63, 0.00013992399678304737)
SRR1039515_pass_1	(1, 0.000327433805111565)	(2, 0.0007253280492977705)	(3, 0.0011812485374277978)	(4, 0.00038546004905538666)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00016578926841091896)	(9, 0.00019065765867255682)	(10, 0.00013263141472873518)	(11, 0.001330458878997625)	(12, 0.0)	(13, 0.0)	(14, 0.00512703312560767)	(15, 0.0009408540982319653)	(16, 0.005815058589512983)	(17, 0.0016827610743708275)	(18, 0.002942759514293812)	(19, 0.003962363515020964)	(20, 0.009864461470449679)	(21, 0.0047042704911598255)	(22, 0.005740453418728069)	(23, 0.012815510448164038)	(24, 0.015339652059720278)	(25, 0.01456044249818896)	(26, 0.008053213713060389)	(27, 0.003183153953489644)	(28, 0.00014921034156982707)	(29, 0.002126247367370036)	(30, 0.0008662489274470517)	(31, 0.0029676279045554497)	(32, 0.0008579594640265057)	(33, 0.0020060501477721197)	(34, 0.00026526282945747037)	(35, 0.00231276029433232)	(36, 0.0017988135622584711)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.00010361829275682437)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 2.072365855136487e-05)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0023044708309117737)	(60, 0.0030007857582376334)	(61, 0.0022091420015754953)	(62, 0.002922035855742447)	(63, 0.0006092755614101272)
SRR1039515_pass_2	(1, 5.802624394382164e-05)	(2, 8.289463420545949e-06)	(3, 4.144731710272974e-05)	(4, 2.072365855136487e-05)	(5, 1.6578926841091898e-05)	(6, 0.00013677614643900816)	(7, 1.2434195130818923e-05)	(8, 0.00010361829275682437)	(9, 5.802624394382164e-05)	(10, 0.0)	(11, 6.631570736436759e-05)	(12, 6.631570736436759e-05)	(13, 8.703936591573247e-05)	(14, 0.00016993400012119196)	(15, 0.0001782234635417379)	(16, 2.901312197191082e-05)	(17, 4.559204881300272e-05)	(18, 0.0)	(19, 0.00010361829275682437)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 5.388151223354867e-05)	(24, 8.289463420545949e-06)	(25, 0.0)	(26, 4.559204881300272e-05)	(27, 7.046043907464056e-05)	(28, 4.973678052327569e-05)	(29, 0.0001284866830184622)	(30, 4.144731710272974e-05)	(31, 8.703936591573247e-05)	(32, 4.144731710272974e-05)	(33, 2.901312197191082e-05)	(34, 1.2434195130818923e-05)	(35, 2.072365855136487e-05)	(36, 6.631570736436759e-05)	(37, 9.532882933627841e-05)	(38, 1.6578926841091898e-05)	(39, 4.144731710272974e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 4.144731710272974e-05)	(44, 5.388151223354867e-05)	(45, 6.217097565409462e-05)	(46, 4.144731710272974e-05)	(47, 9.947356104655138e-05)	(48, 4.144731710272974e-05)	(49, 7.046043907464056e-05)	(50, 8.289463420545949e-06)	(51, 1.2434195130818923e-05)	(52, 0.0)	(53, 5.388151223354867e-05)	(54, 8.289463420545949e-06)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 4.1447317102729745e-06)	(59, 0.0)	(60, 8.289463420545949e-06)	(61, 9.118409762600544e-05)	(62, 9.947356104655138e-05)	(63, 0.00012019721959791625)
SRR1039516_pass_1	(1, 2.1978851216730886e-05)	(2, 0.00010256797234474413)	(3, 0.0003296827682509633)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00020513594468948826)	(11, 0.00018682023534221255)	(12, 0.699964137841098)	(13, 0.0)	(14, 0.00013553624916984048)	(15, 0.00024909364712295004)	(16, 0.004370128250259992)	(17, 3.663141869455148e-06)	(18, 0.00012088368169201989)	(19, 0.0003809667544233354)	(20, 0.0015788141457351687)	(21, 0.0008132174950190429)	(22, 0.0020806645818505242)	(23, 0.002025717453808697)	(24, 0.003326132817465274)	(25, 0.0025898413017047895)	(26, 0.0007949017856717671)	(27, 0.0004139350312484317)	(28, 0.0003003776332953221)	(29, 0.00027839878207859125)	(30, 0.0004139350312484317)	(31, 0.002377379073276391)	(32, 0.001384667626654046)	(33, 0.0006337235434157407)	(34, 0.000692333813327023)	(35, 0.001087953135228179)	(36, 0.0010293428653168966)	(37, 5.4947128041827216e-05)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 1.0989425608365443e-05)	(48, 3.663141869455148e-06)	(49, 7.326283738910296e-06)	(50, 0.0)	(51, 1.4652567477820592e-05)	(52, 6.959969551964781e-05)	(53, 0.0)	(54, 0.0)	(55, 0.005304229426971054)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 6.959969551964781e-05)	(60, 0.0)	(61, 0.0017729606648162917)	(62, 4.029456056400663e-05)	(63, 0.00013553624916984048)
SRR1039516_pass_2	(1, 0.0)	(2, 7.326283738910296e-06)	(3, 0.0)	(4, 7.326283738910296e-06)	(5, 6.959969551964781e-05)	(6, 1.4652567477820592e-05)	(7, 0.0)	(8, 0.0)	(9, 0.00014652567477820594)	(10, 7.326283738910296e-06)	(11, 1.4652567477820592e-05)	(12, 6.593655365019267e-05)	(13, 8.791540486692354e-05)	(14, 3.2968276825096334e-05)	(15, 7.326283738910296e-06)	(16, 3.6631418694551484e-05)	(17, 2.1978851216730886e-05)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 2.1978851216730886e-05)	(24, 4.762084430291692e-05)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 1.8315709347275742e-05)	(30, 1.0989425608365443e-05)	(31, 3.6631418694551484e-05)	(32, 0.0)	(33, 0.0)	(34, 8.791540486692354e-05)	(35, 0.0)	(36, 5.4947128041827216e-05)	(37, 4.762084430291692e-05)	(38, 0.0)	(39, 2.5641993086186033e-05)	(40, 2.5641993086186033e-05)	(41, 0.0)	(42, 0.0)	(43, 1.8315709347275742e-05)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 8.791540486692354e-05)	(50, 0.0)	(51, 1.0989425608365443e-05)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 7.326283738910296e-06)	(59, 0.0)	(60, 2.5641993086186033e-05)	(61, 4.395770243346177e-05)	(62, 2.1978851216730886e-05)	(63, 1.4652567477820592e-05)
SRR1039517_pass_1	(1, 8.746799400319434e-06)	(2, 8.163679440298137e-05)	(3, 0.0003265471776119255)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00020117638620734693)	(11, 0.0007376467494269388)	(12, 0.6238071552317814)	(13, 0.0)	(14, 0.00012245519160447205)	(15, 0.00020700758580755992)	(16, 0.004099333318949708)	(17, 1.4577999000532388e-05)	(18, 4.6649596801703644e-05)	(19, 0.0003382095768123514)	(20, 0.001501533897054836)	(21, 0.0008921735388325821)	(22, 0.0019068022692696363)	(23, 0.0017376974808634609)	(24, 0.003627006151332458)	(25, 0.0022974926424839046)	(26, 0.0007813807464285361)	(27, 0.0005014831656183141)	(28, 0.00026823518160979596)	(29, 0.0002828131806103283)	(30, 0.000329462777412032)	(31, 0.0020059326624732566)	(32, 0.0012362143152451466)	(33, 0.0005685419610207632)	(34, 0.0007638871476278972)	(35, 0.0011254215228411004)	(36, 0.0012099739170441882)	(37, 4.6649596801703644e-05)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 2.9155998001064778e-06)	(48, 2.9155998001064778e-06)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 7.580559480276842e-05)	(53, 0.0)	(54, 0.0)	(55, 0.004717440476572281)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 2.0409198600745343e-05)	(60, 1.4577999000532388e-05)	(61, 0.0017989250766656968)	(62, 5.831199600212955e-05)	(63, 0.00016327358880596275)
SRR1039517_pass_2	(1, 0.0)	(2, 2.9155998001064778e-06)	(3, 0.0)	(4, 0.0)	(5, 3.2071597801171254e-05)	(6, 1.7493598800638868e-05)	(7, 2.3324798400851822e-05)	(8, 0.0)	(9, 0.00013411759080489798)	(10, 5.8311996002129555e-06)	(11, 6.997439520255547e-05)	(12, 0.00013994879040511095)	(13, 0.00011370839220415262)	(14, 1.1662399200425911e-05)	(15, 1.7493598800638868e-05)	(16, 5.2480796401916595e-05)	(17, 5.8311996002129555e-06)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 5.8311996002129555e-06)	(24, 2.6240398200958297e-05)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 2.9155998001064778e-06)	(30, 1.1662399200425911e-05)	(31, 2.0409198600745343e-05)	(32, 0.0)	(33, 0.0)	(34, 3.790279740138421e-05)	(35, 0.0)	(36, 2.6240398200958297e-05)	(37, 2.3324798400851822e-05)	(38, 0.0)	(39, 5.8311996002129555e-06)	(40, 5.8311996002129555e-06)	(41, 0.0)	(42, 0.0)	(43, 2.9155998001064778e-06)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 4.6649596801703644e-05)	(50, 0.0)	(51, 2.9155998001064778e-06)	(52, 2.9155998001064778e-06)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 5.8311996002129555e-06)	(59, 0.0)	(60, 5.8311996002129555e-06)	(61, 1.7493598800638868e-05)	(62, 8.746799400319434e-06)	(63, 2.6240398200958297e-05)
SRR1039518_pass_1	(1, 6.570043230884459e-06)	(2, 7.227047553972905e-05)	(3, 0.00033178718315966517)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015111099431034257)	(11, 0.0007555549715517127)	(12, 0.4999605797406147)	(13, 0.0)	(14, 0.00012483082138680472)	(15, 0.00021681142661918716)	(16, 0.004011011392454963)	(17, 6.570043230884459e-06)	(18, 4.270528100074899e-05)	(19, 0.0003087920318515696)	(20, 0.00151767998633431)	(21, 0.000916521030708382)	(22, 0.0019414477747263577)	(23, 0.0015702403321813856)	(24, 0.0035675334743702613)	(25, 0.0023257953037330984)	(26, 0.0007029946257046372)	(27, 0.0005321735017016412)	(28, 0.00032521713992878073)	(29, 0.0002595167076199361)	(30, 0.00038763255062218305)	(31, 0.002000578163804318)	(32, 0.0011234773924812425)	(33, 0.0006241541069340236)	(34, 0.0007259897770127327)	(35, 0.00103149678724886)	(36, 0.001202317911251856)	(37, 6.241541069340236e-05)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 6.570043230884459e-06)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 6.898545392428682e-05)	(53, 0.0)	(54, 0.0)	(55, 0.002250239806577927)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 1.3140086461768918e-05)	(60, 1.3140086461768918e-05)	(61, 0.0016983561751836328)	(62, 4.927532423163345e-05)	(63, 0.00016096605915666924)
SRR1039518_pass_2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 3.2850216154422296e-06)	(5, 5.2560345847075674e-05)	(6, 1.9710129692653375e-05)	(7, 1.9710129692653375e-05)	(8, 0.0)	(9, 0.0001445409510794581)	(10, 2.2995151308095606e-05)	(11, 5.2560345847075674e-05)	(12, 0.00011497575654047804)	(13, 0.00012483082138680472)	(14, 3.2850216154422295e-05)	(15, 9.855064846326688e-06)	(16, 4.927532423163345e-05)	(17, 6.570043230884459e-06)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 6.570043230884459e-06)	(24, 1.9710129692653375e-05)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 3.2850216154422296e-06)	(30, 1.3140086461768918e-05)	(31, 1.3140086461768918e-05)	(32, 6.570043230884459e-06)	(33, 0.0)	(34, 5.5845367462517904e-05)	(35, 0.0)	(36, 3.2850216154422295e-05)	(37, 2.6280172923537837e-05)	(38, 0.0)	(39, 6.570043230884459e-06)	(40, 9.855064846326688e-06)	(41, 6.570043230884459e-06)	(42, 6.570043230884459e-06)	(43, 3.2850216154422296e-06)	(44, 0.0)	(45, 3.2850216154422296e-06)	(46, 0.0)	(47, 0.0)	(48, 6.570043230884459e-06)	(49, 4.927532423163345e-05)	(50, 0.0)	(51, 0.0)	(52, 1.3140086461768918e-05)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 3.2850216154422296e-06)	(58, 1.3140086461768918e-05)	(59, 0.0)	(60, 3.2850216154422296e-06)	(61, 1.9710129692653375e-05)	(62, 6.570043230884459e-06)	(63, 3.2850216154422295e-05)
SRR1039519_pass_1	(1, 2.2604044722554564e-05)	(2, 9.493698783472918e-05)	(3, 0.00042495604078402583)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.000262206918781633)	(11, 8.589536994570735e-05)	(12, 0.0)	(13, 0.0)	(14, 0.00019439478461396925)	(15, 0.000311935817171253)	(16, 0.005795677066862991)	(17, 9.041617889021825e-06)	(18, 4.520808944510913e-05)	(19, 0.0004837265570626677)	(20, 0.0020524472608079544)	(21, 0.0009132034067912044)	(22, 0.0008363496547345189)	(23, 0.0023101333706450765)	(24, 0.0013291178296862083)	(25, 0.0030696292733229102)	(26, 0.0001311034593908165)	(27, 0.00033453986189380753)	(28, 0.00037070633344989486)	(29, 0.0002848109635041875)	(30, 0.0005198930286187549)	(31, 0.0029475674318211152)	(32, 0.001867094094083007)	(33, 0.0008318288457900081)	(34, 0.0005877051627864187)	(35, 0.0015370750411337103)	(36, 0.0009132034067912044)	(37, 9.041617889021825e-05)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 6.78121341676637e-05)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 4.068728050059822e-05)	(60, 0.0)	(61, 0.0025180905820925783)	(62, 7.23329431121746e-05)	(63, 0.0)
SRR1039519_pass_2	(1, 0.0)	(2, 4.520808944510913e-06)	(3, 0.0)	(4, 0.0)	(5, 4.9728898389620037e-05)	(6, 4.520808944510913e-06)	(7, 0.0)	(8, 0.0)	(9, 9.493698783472918e-05)	(10, 3.61664715560873e-05)	(11, 0.0)	(12, 0.0)	(13, 0.0001356242683353274)	(14, 3.164566261157639e-05)	(15, 1.808323577804365e-05)	(16, 4.520808944510913e-06)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 9.041617889021825e-06)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 4.068728050059822e-05)	(31, 9.041617889021825e-06)	(32, 4.520808944510913e-06)	(33, 0.0)	(34, 4.068728050059822e-05)	(35, 0.0)	(36, 1.808323577804365e-05)	(37, 4.520808944510913e-06)	(38, 0.0)	(39, 9.041617889021825e-06)	(40, 1.3562426833532738e-05)	(41, 4.520808944510913e-06)	(42, 4.520808944510913e-06)	(43, 0.0)	(44, 0.0)	(45, 4.520808944510913e-06)	(46, 0.0)	(47, 0.0)	(48, 4.520808944510913e-06)	(49, 6.78121341676637e-05)	(50, 0.0)	(51, 0.0)	(52, 2.2604044722554564e-05)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 4.520808944510913e-06)	(58, 3.61664715560873e-05)	(59, 0.0)	(60, 9.041617889021825e-06)	(61, 2.2604044722554564e-05)	(62, 0.0)	(63, 3.61664715560873e-05)
SRR1039520_pass_1	(1, 0.0012972431514961913)	(2, 0.002110370199354311)	(3, 2.3500781730003465e-05)	(4, 1.8800625384002772e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00012220406499601803)	(11, 0.0)	(12, 0.00016450547211002426)	(13, 0.0)	(14, 0.0)	(15, 0.001132737679386167)	(16, 0.0010058334580441484)	(17, 0.00025850859903003815)	(18, 2.3500781730003465e-05)	(19, 0.0012173404936141796)	(20, 0.0033418111620064925)	(21, 0.008869195024903308)	(22, 0.00115153830477017)	(23, 0.002068068792240305)	(24, 0.008450881110109247)	(25, 0.013964164503968061)	(26, 0.002589786146646382)	(27, 0.003948131330640582)	(28, 4.2301407114006244e-05)	(29, 0.0016732556591762468)	(30, 3.7601250768005544e-05)	(31, 0.0008930297057401317)	(32, 0.001776659098788262)	(33, 0.001818960505902268)	(34, 0.002143271293776316)	(35, 0.0008554284549721263)	(36, 0.0024628819253043636)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 9.400312692001386e-06)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 2.820093807600416e-05)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 6.580218884400972e-05)	(55, 2.3500781730003465e-05)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0010810359595801594)	(60, 0.00044651485287006587)	(61, 0.0)	(62, 0.00023030766095403398)	(63, 0.0007755257970901144)
SRR1039520_pass_2	(1, 4.700156346000693e-06)	(2, 3.7601250768005544e-05)	(3, 8.460281422801249e-05)	(4, 3.7601250768005544e-05)	(5, 8.460281422801249e-05)	(6, 0.0)	(7, 9.870328326601456e-05)	(8, 9.400312692001386e-06)	(9, 3.290109442200486e-05)	(10, 3.290109442200486e-05)	(11, 3.290109442200486e-05)	(12, 0.00010810359595801596)	(13, 0.00012690422134201872)	(14, 4.700156346000693e-05)	(15, 4.700156346000693e-06)	(16, 2.820093807600416e-05)	(17, 1.8800625384002772e-05)	(18, 0.0)	(19, 7.990265788201179e-05)	(20, 4.700156346000693e-06)	(21, 4.700156346000693e-06)	(22, 0.0)	(23, 4.700156346000693e-05)	(24, 0.0)	(25, 0.0)	(26, 9.400312692001386e-06)	(27, 9.400312692001386e-06)	(28, 9.400312692001386e-06)	(29, 2.3500781730003465e-05)	(30, 0.0)	(31, 3.290109442200486e-05)	(32, 0.0)	(33, 1.410046903800208e-05)	(34, 0.0)	(35, 3.290109442200486e-05)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 3.7601250768005544e-05)	(40, 0.0)	(41, 3.7601250768005544e-05)	(42, 9.400312692001386e-06)	(43, 4.700156346000693e-05)	(44, 6.110203249800902e-05)	(45, 6.580218884400972e-05)	(46, 8.930297057401317e-05)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 4.700156346000693e-05)	(53, 0.0)	(54, 0.0)	(55, 1.8800625384002772e-05)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 1.8800625384002772e-05)	(61, 0.0)	(62, 3.7601250768005544e-05)	(63, 0.0)
