#Transcript position	Transcript coverage profile
0.0	2693.8169840227706
1.0	2984.528523698214
2.0	3116.616723258824
3.0	3628.750456538506
4.0	4568.157791405064
5.0	5702.083612743309
6.0	6424.044883999077
7.0	6667.8255809248285
8.0	7196.6581462484855
9.0	7793.671570478959
10.0	8064.366422806027
11.0	8141.648873356272
12.0	8277.415550685595
13.0	8151.790743043637
14.0	7638.611692163676
15.0	7203.651813652144
16.0	7218.047458955666
17.0	7222.910055070687
18.0	6978.702749343879
19.0	6834.025712570077
20.0	6728.824841945921
21.0	6637.795835435224
22.0	6667.4887029168885
23.0	6836.7231836618685
24.0	6377.950970387339
25.0	5979.809257747594
26.0	6015.9059332346305
27.0	6003.097854838982
28.0	5964.788716100465
29.0	5803.2090620165045
30.0	5811.78574441732
31.0	5774.455636000112
32.0	5958.220389250174
33.0	6024.549080284295
34.0	5833.924492436893
35.0	5724.562681381787
36.0	5667.353983342129
37.0	5503.303844959981
38.0	5547.219961529351
39.0	5406.731817706986
40.0	5423.276569876454
41.0	5330.640465263066
42.0	5141.845964275917
43.0	5383.320091518991
44.0	5443.922888319282
45.0	5363.30899776657
46.0	5387.572284195945
47.0	5598.545199355513
48.0	5732.856675286232
49.0	5884.60856861886
50.0	5660.6609382736915
51.0	5661.644821539402
52.0	5716.070827925242
53.0	5865.339586148707
54.0	6087.461964337366
55.0	6188.7898385695435
56.0	6165.412809251674
57.0	6113.970012299848
58.0	6069.851049407694
59.0	5970.590086622119
60.0	6039.474641167235
61.0	5917.755707444323
62.0	5924.872846477059
63.0	5765.7069237399965
64.0	5819.685168046238
65.0	5579.5513175261385
66.0	5388.118732717485
67.0	5406.137829426459
68.0	5329.257420363025
69.0	5270.848730275178
70.0	5040.760992293221
71.0	5024.798911425546
72.0	4991.160944234637
73.0	4767.1210046054
74.0	4686.496340258595
75.0	4484.7533907148545
76.0	4605.591142338222
77.0	4918.612966360452
78.0	4937.438787537956
79.0	4986.617343856891
80.0	4694.931672812082
81.0	4694.586595168497
82.0	4588.41676797521
83.0	4281.648840777847
84.0	3882.8069190534984
85.0	3892.6869323628134
86.0	3891.660836436577
87.0	3617.760260433067
88.0	3605.862132503678
89.0	3405.711981742608
90.0	3198.593668009024
91.0	2942.882493444414
92.0	2701.8926187187035
93.0	2756.383853093293
94.0	2946.9537048350976
95.0	2542.9762403605787
96.0	1894.7756906409327
97.0	1357.370430455893
98.0	845.0845824898018
99.0	289.3053907985093
