#Transcript position	Transcript coverage profile
0.0	2957.064089041359
1.0	3272.3048454383797
2.0	3582.52578098437
3.0	4319.839864484626
4.0	5134.139180123089
5.0	6021.026542957705
6.0	6679.686432382488
7.0	6910.215346686674
8.0	7422.880742695574
9.0	7871.788478492762
10.0	7834.522387895328
11.0	7924.44310766403
12.0	8405.370600051072
13.0	8247.783481840288
14.0	7640.3899068694955
15.0	7236.432211788852
16.0	7235.730936526823
17.0	7195.200544286042
18.0	6996.140662508983
19.0	7111.6816116771115
20.0	7374.886361685366
21.0	7495.0279654381975
22.0	7704.149445239162
23.0	8058.091644432238
24.0	7499.078038500247
25.0	6971.436335592621
26.0	6745.760294687685
27.0	6710.282940704161
28.0	6594.130724162741
29.0	6283.068937426774
30.0	6245.594334037187
31.0	6154.231135617601
32.0	6293.315729803937
33.0	6560.3375432913135
34.0	6556.529391396712
35.0	6476.7123999059595
36.0	6347.633513221111
37.0	6219.179044239346
38.0	6231.724082603307
39.0	5852.7879379603655
40.0	5826.821996552433
41.0	5710.9463314105715
42.0	5331.257670573906
43.0	5220.609655821344
44.0	5198.882148976223
45.0	5380.518370097697
46.0	5703.303911835347
47.0	6064.560773461368
48.0	6234.439379483095
49.0	6276.139712553685
50.0	6159.065305124454
51.0	6149.336896791711
52.0	6124.314806678453
53.0	6069.0721918328845
54.0	6192.286076716085
55.0	6334.604932151475
56.0	6369.894894174844
57.0	6483.092614124844
58.0	6465.780980504901
59.0	6463.503179280859
60.0	6448.251177292819
61.0	6193.835017564488
62.0	6126.67119041646
63.0	6043.830482073755
64.0	6040.821761472258
65.0	5891.188697928803
66.0	5927.596329646328
67.0	5976.201197680949
68.0	5923.684345940522
69.0	6175.815771852464
70.0	6195.075962301524
71.0	6327.071768369502
72.0	6308.723767281011
73.0	6080.380976145797
74.0	5808.500317348998
75.0	5598.039570551142
76.0	5672.125856867384
77.0	5926.259438737374
78.0	5827.587140864297
79.0	5901.273538881206
80.0	5712.714206585936
81.0	5759.274683461516
82.0	5623.794878684093
83.0	5465.281126550969
84.0	5072.47214717822
85.0	4962.309602190855
86.0	4847.2130392895515
87.0	4490.547172158103
88.0	4336.582673694159
89.0	3752.7190392725756
90.0	3486.711588762976
91.0	3453.5644378551965
92.0	3538.650385603449
93.0	3529.558003278779
94.0	3579.8636039279854
95.0	3312.616477088174
96.0	2446.1918636810547
97.0	1576.2523166581584
98.0	940.0379738638361
99.0	244.1589825539307
