#Transcript position	Transcript coverage profile
0.0	2534.6683839284256
1.0	2888.0966525026574
2.0	3211.325138932132
3.0	3899.632661063415
4.0	4674.53582492948
5.0	5589.840552115659
6.0	6332.20501563511
7.0	6674.162899765536
8.0	7194.755102071726
9.0	7701.097754659247
10.0	7857.837770061088
11.0	8199.295291656836
12.0	8768.36932096876
13.0	8753.492482345255
14.0	8311.287646303417
15.0	7878.451105695924
16.0	7521.355620445287
17.0	7346.841934727822
18.0	7179.463868947383
19.0	7214.532835170197
20.0	7329.904658738065
21.0	7303.621720868565
22.0	7313.007703884784
23.0	7463.885513857161
24.0	6867.964085924961
25.0	6341.888289015105
26.0	6094.948925974351
27.0	5988.747018530334
28.0	5949.823152287953
29.0	5778.696860002669
30.0	5739.349998322122
31.0	5673.608743451745
32.0	5933.339476317783
33.0	6185.904718777738
34.0	6267.127470827546
35.0	6256.504523101191
36.0	6276.386402322277
37.0	6163.0210867679
38.0	6173.176996823574
39.0	5772.111919745629
40.0	5717.368154812389
41.0	5582.30682626105
42.0	5165.62161122081
43.0	5163.994550250752
44.0	5274.0361204045
45.0	5479.190382800862
46.0	5736.774031674299
47.0	6001.858663111057
48.0	6074.001667638327
49.0	5989.023377552067
50.0	5788.794582864565
51.0	5705.041721418554
52.0	5609.300925111854
53.0	5484.959190209022
54.0	5524.7376891808335
55.0	5663.164800116937
56.0	5696.506982058949
57.0	5821.915436582178
58.0	5849.391474302345
59.0	5835.0568423161385
60.0	5761.014236585947
61.0	5579.00579522856
62.0	5482.879182171296
63.0	5406.659308281263
64.0	5372.0858458707835
65.0	5292.015838085794
66.0	5254.337899911041
67.0	5261.497519809945
68.0	5226.735858041797
69.0	5372.594814583324
70.0	5316.485009308835
71.0	5375.453226704129
72.0	5326.207084051201
73.0	5107.817279917292
74.0	4881.171734022378
75.0	4797.447660331921
76.0	4830.244973166458
77.0	5076.393896389522
78.0	5142.52090860434
79.0	5160.894449340308
80.0	5099.632785243723
81.0	5130.107232748237
82.0	5080.717897403961
83.0	5015.179738297025
84.0	4676.754251898431
85.0	4541.893635779754
86.0	4355.57967000548
87.0	4144.676699122313
88.0	3937.70586917554
89.0	3469.334279514124
90.0	3127.590100738943
91.0	3014.001388509031
92.0	2974.385041441543
93.0	2866.3163081223965
94.0	2860.7071067892366
95.0	2661.9963656983728
96.0	2063.242759346442
97.0	1237.2505344992146
98.0	611.6670004380264
99.0	167.27242162477822
