#Transcript position	Transcript coverage profile
0.0	2828.8137851876136
1.0	3138.890416018033
2.0	3567.260526774617
3.0	4063.9561500409754
4.0	4814.976373223424
5.0	5998.148603414341
6.0	7092.0713866593305
7.0	7715.072735305841
8.0	8518.95586769021
9.0	9253.248074449048
10.0	9485.029676788476
11.0	9627.576588899252
12.0	9699.08877290765
13.0	9435.82676510581
14.0	8832.852569075341
15.0	8365.091048749126
16.0	8231.690895934704
17.0	8145.27204048226
18.0	7857.469910828373
19.0	7544.972053178309
20.0	7437.367301874451
21.0	7502.59176560182
22.0	7783.119462155594
23.0	8185.879525500035
24.0	7624.269972973119
25.0	7242.990812206253
26.0	7241.477197017436
27.0	7269.013227843258
28.0	7242.017355035994
29.0	6917.847453487483
30.0	6845.065725280476
31.0	6756.590938800419
32.0	7109.192013266325
33.0	7445.7762417201775
34.0	7328.410870280303
35.0	7226.829809848841
36.0	7183.2471184888045
37.0	7029.276699621997
38.0	7132.231443938214
39.0	6958.035187946176
40.0	7040.407066856422
41.0	6912.285155802705
42.0	6662.550698866047
43.0	6897.533591579987
44.0	7005.528792423867
45.0	7009.999825943395
46.0	7014.479968573287
47.0	7105.689217517993
48.0	7150.182901074159
49.0	7337.194877102115
50.0	7211.124834317332
51.0	7175.44852604418
52.0	7187.414466369805
53.0	7255.698611077635
54.0	7568.933874761485
55.0	7764.196646624777
56.0	7747.421005960841
57.0	7707.85604548257
58.0	7702.071706847739
59.0	7520.247034257836
60.0	7488.5526899620945
61.0	7244.165266297398
62.0	7250.239358826959
63.0	7069.318233213837
64.0	7111.545178529951
65.0	6816.816938556083
66.0	6530.843545161825
67.0	6564.305807785283
68.0	6562.083781639711
69.0	6515.145193949228
70.0	6259.439800551009
71.0	6270.1860393135685
72.0	6263.21838829574
73.0	6124.075571304699
74.0	5953.819767029703
75.0	5749.2155901488
76.0	5808.870731203425
77.0	6122.401205752273
78.0	6250.304184011609
79.0	6260.554079969061
80.0	5921.576214452128
81.0	5958.461396640505
82.0	5820.6812514505755
83.0	5476.56562175224
84.0	5017.957049155527
85.0	4999.441566709633
86.0	4988.525368225594
87.0	4817.74096093471
88.0	4696.617170160858
89.0	4328.800862491824
90.0	3898.076898732105
91.0	3574.012847032784
92.0	3253.9910936598517
93.0	3109.7476353328366
94.0	3113.775135010557
95.0	2647.428447403729
96.0	2081.3308029248556
97.0	1578.4066378952705
98.0	982.1106335960778
99.0	317.7954224334094
