Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR1039508_pass_1P	(0.0, 0.0006343776794268658)	(1.0, 0.00041096640971566517)	(2.0, 0.0002744373004477093)	(3.0, 0.0003599403789791564)	(4.0, 0.0003985546725094874)	(5.0, 0.00043854804795161585)	(6.0, 0.0006054169592791175)	(7.0, 0.0008329654747257106)	(8.0, 0.000908814979874575)	(9.0, 0.0011860104441458795)	(10.0, 0.002258936171524361)	(11.0, 0.003113966956838832)	(12.0, 0.004644747878934095)	(13.0, 0.008655118078441324)	(14.0, 0.011315367086298767)	(15.0, 0.016394525767449084)	(16.0, 0.021719161028899363)	(17.0, 0.03208571975988143)	(18.0, 0.05999006316319273)	(19.0, 0.07861180621819483)	(20.0, 0.10512465597250244)	(21.0, 0.165429149811585)	(22.0, 0.19997101445637785)	(23.0, 0.2514686912067214)	(24.0, 0.30460609635019215)	(25.0, 0.366107633288715)	(26.0, 0.49360513511630877)	(27.0, 0.5615525009105733)	(28.0, 0.6444891080041653)	(29.0, 0.8264451754467319)	(30.0, 0.9266230646016166)	(31.0, 1.0144223145162066)	(32.0, 1.1014934091813675)	(33.0, 1.2061643472048884)	(34.0, 1.4347182133651821)	(35.0, 1.5593279176694719)	(36.0, 1.6942241939538594)	(37.0, 1.9505362208348136)	(38.0, 2.0770049275562066)	(39.0, 2.203946659373346)	(40.0, 2.429269336614298)	(41.0, 2.5377024100932024)	(42.0, 2.6293258541492075)	(43.0, 2.7166975886711398)	(44.0, 2.7848104442948203)	(45.0, 2.90864510456468)	(46.0, 2.9661679901876665)	(47.0, 2.9751664996621456)	(48.0, 3.0307876313287636)	(49.0, 3.0753499051446775)	(50.0, 3.0656770246153298)	(51.0, 3.061934196306711)	(52.0, 3.087418250954818)	(53.0, 3.095645853640602)	(54.0, 3.0788569104463788)	(55.0, 3.0472469739460672)	(56.0, 2.9860047044069624)	(57.0, 2.9524530205748403)	(58.0, 2.8885242994715536)	(59.0, 2.8214002455786322)	(60.0, 2.7139628692400457)	(61.0, 2.4934504297074436)	(62.0, 2.3751941557708047)	(63.0, 2.2292666032739485)	(64.0, 1.920705300000721)	(65.0, 1.7542514923286707)	(66.0, 1.5905324040877147)	(67.0, 1.2831584903405449)	(68.0, 1.1315449831213475)	(69.0, 0.9790998895093362)	(70.0, 0.8301107751682897)	(71.0, 0.7102395963129363)	(72.0, 0.5121537868299856)	(73.0, 0.42963504155566834)	(74.0, 0.36862307869583366)	(75.0, 0.26942433769832524)	(76.0, 0.22709203933378813)	(77.0, 0.18820055033918587)	(78.0, 0.15062056824270306)	(79.0, 0.12041729529242529)	(80.0, 0.0744400834350073)	(81.0, 0.05800694337402788)	(82.0, 0.04435679061105589)	(83.0, 0.023878803302774303)	(84.0, 0.01642486556950863)	(85.0, 0.01204628049955146)	(86.0, 0.00776285208150832)	(87.0, 0.005618379708663154)	(88.0, 0.0026243928781507072)	(89.0, 0.0017059243248935497)	(90.0, 0.0014025263042980922)	(91.0, 0.0008453772119318884)	(92.0, 0.0005792144029549643)	(93.0, 0.0004564761128049838)	(94.0, 0.0002565092355943414)	(95.0, 0.00017652248471008435)	(96.0, 0.00014618268265053863)	(97.0, 0.00011584288059099287)	(98.0, 0.00010067297956121998)	(99.0, 9.101940617863725e-05)	(100.0, 9.653573382582738e-05)
SRR1039508_pass_2P	(0.0, 0.001065530660078853)	(1.0, 0.0010048009333386077)	(2.0, 0.001151104365940108)	(3.0, 0.0013608979674064109)	(4.0, 0.0014878783051360152)	(5.0, 0.0016120982007410628)	(6.0, 0.0017722038439653466)	(7.0, 0.0021890306047733952)	(8.0, 0.002449892385543995)	(9.0, 0.0027093739452523167)	(10.0, 0.003976416880423803)	(11.0, 0.005012962898194811)	(12.0, 0.006532586287763228)	(13.0, 0.010942392581742419)	(14.0, 0.013905727202453944)	(15.0, 0.01937968393544971)	(16.0, 0.02486606265800598)	(17.0, 0.035651110038648674)	(18.0, 0.06533276398294367)	(19.0, 0.08454268072773315)	(20.0, 0.11156050802183101)	(21.0, 0.17423772668095122)	(22.0, 0.21015521938461962)	(23.0, 0.26277890782610464)	(24.0, 0.3157724955122802)	(25.0, 0.3757513819946463)	(26.0, 0.5043410574828671)	(27.0, 0.5733700534705921)	(28.0, 0.655887949899963)	(29.0, 0.837093032503295)	(30.0, 0.935882355035865)	(31.0, 1.0252737523553819)	(32.0, 1.1146582485695873)	(33.0, 1.2196226801347902)	(34.0, 1.4465655282999008)	(35.0, 1.5693858797477984)	(36.0, 1.7081533053492592)	(37.0, 1.9723869661750053)	(38.0, 2.1019634997227548)	(39.0, 2.221899189150491)	(40.0, 2.4502263990410666)	(41.0, 2.564083594910529)	(42.0, 2.6515123178794857)	(43.0, 2.740002430845335)	(44.0, 2.8037741648068417)	(45.0, 2.9135528074372714)	(46.0, 2.9655029480003647)	(47.0, 2.980968325003193)	(48.0, 3.033844593899075)	(49.0, 3.074153950022913)	(50.0, 3.069025048555487)	(51.0, 3.0676738121355163)	(52.0, 3.0812620884936464)	(53.0, 3.079861164115434)	(54.0, 3.066402628537158)	(55.0, 3.026046344897203)	(56.0, 2.954037451636019)	(57.0, 2.920881781277969)	(58.0, 2.858065160291559)	(59.0, 2.791549546858243)	(60.0, 2.688019164976747)	(61.0, 2.4670788982114846)	(62.0, 2.3463675245467486)	(63.0, 2.204407647628238)	(64.0, 1.8968930147315686)	(65.0, 1.7292251403070624)	(66.0, 1.5691843674727055)	(67.0, 1.2654184149811845)	(68.0, 1.1157154979032924)	(69.0, 0.9632825035642137)	(70.0, 0.8142089672907207)	(71.0, 0.7008127652560596)	(72.0, 0.509449255634359)	(73.0, 0.4283999144152523)	(74.0, 0.368702593029591)	(75.0, 0.2687207594992127)	(76.0, 0.2255156995867149)	(77.0, 0.1895333364931194)	(78.0, 0.15343641505135486)	(79.0, 0.121970135273534)	(80.0, 0.07473897052237033)	(81.0, 0.05754141608638263)	(82.0, 0.04439481046818175)	(83.0, 0.02414006637924759)	(84.0, 0.016352859145873384)	(85.0, 0.011999641915447603)	(86.0, 0.007799629222934714)	(87.0, 0.005896304378052928)	(88.0, 0.0031455238009322622)	(89.0, 0.002229057015579466)	(90.0, 0.0018674390972625494)	(91.0, 0.0012780847036697124)	(92.0, 0.0010406866809578436)	(93.0, 0.0009316492170378573)	(94.0, 0.0007149545102601631)	(95.0, 0.0006072972674024551)	(96.0, 0.0005438070985376531)	(97.0, 0.0004789367086105726)	(98.0, 0.0005907346146551154)	(99.0, 0.0006528445624576392)	(100.0, 0.0006017763831533419)
SRR1039509_pass_1P	(0.0, 0.0007474497384129355)	(1.0, 0.0004927743235101408)	(2.0, 0.00026974496608047466)	(3.0, 0.000301391023553603)	(4.0, 0.000396329195972988)	(5.0, 0.0004912673683923729)	(6.0, 0.0006419628801691744)	(7.0, 0.0009765069163136737)	(8.0, 0.0011859736776834277)	(9.0, 0.0015250385791812312)	(10.0, 0.0025738793411477696)	(11.0, 0.0033484542716805295)	(12.0, 0.005004597946107577)	(13.0, 0.009564644132473592)	(14.0, 0.012628283886895967)	(15.0, 0.018345671603707814)	(16.0, 0.0244714441574348)	(17.0, 0.035360701838426475)	(18.0, 0.06489250128132627)	(19.0, 0.08481444793821942)	(20.0, 0.11265996460433679)	(21.0, 0.17662870239847128)	(22.0, 0.2135280054121389)	(23.0, 0.26903971108535923)	(24.0, 0.32622413693930213)	(25.0, 0.3907218159797732)	(26.0, 0.5263959991426631)	(27.0, 0.5994968849504717)	(28.0, 0.6816395014648885)	(29.0, 0.8667267429393916)	(30.0, 0.9708136398787462)	(31.0, 1.0628253054594257)	(32.0, 1.1540804795709856)	(33.0, 1.262001070329942)	(34.0, 1.4898873441041744)	(35.0, 1.61060951858857)	(36.0, 1.7477936707794635)	(37.0, 2.0077931581133326)	(38.0, 2.1353734853386905)	(39.0, 2.2591547787121553)	(40.0, 2.471365705351365)	(41.0, 2.5697337076187896)	(42.0, 2.6638234643068714)	(43.0, 2.752896567407903)	(44.0, 2.815816464440071)	(45.0, 2.924365455483137)	(46.0, 2.9713176560874346)	(47.0, 2.9855357776235762)	(48.0, 3.0462238741263294)	(49.0, 3.0919765384568842)	(50.0, 3.0807376671885702)	(51.0, 3.0736625129106496)	(52.0, 3.0828820643211543)	(53.0, 3.0635583788460155)	(54.0, 3.035028704556431)	(55.0, 3.005114138513618)	(56.0, 2.936051892421428)	(57.0, 2.893399034768122)	(58.0, 2.8144813022057287)	(59.0, 2.7325707567794484)	(60.0, 2.6321171286290324)	(61.0, 2.413659873026674)	(62.0, 2.291429236469393)	(63.0, 2.152397557304116)	(64.0, 1.857103674157002)	(65.0, 1.6971268258098675)	(66.0, 1.536524591088859)	(67.0, 1.2388482119005542)	(68.0, 1.0934104665296454)	(69.0, 0.9510800626115741)	(70.0, 0.8122081206887803)	(71.0, 0.69682960905199)	(72.0, 0.505310683134853)	(73.0, 0.4249568223452269)	(74.0, 0.3652346840729627)	(75.0, 0.2679215503879754)	(76.0, 0.22626629702263193)	(77.0, 0.1869724423268309)	(78.0, 0.1492684252802752)	(79.0, 0.11967634763266467)	(80.0, 0.07319582398022803)	(81.0, 0.05575733935741656)	(82.0, 0.04260915595489063)	(83.0, 0.022498839908276464)	(84.0, 0.0149022791596079)	(85.0, 0.010726506528272731)	(86.0, 0.006609505146530514)	(87.0, 0.004826777242210952)	(88.0, 0.0023583847593069435)	(89.0, 0.0015868237390097197)	(90.0, 0.0013472178752846054)	(91.0, 0.0008529365966566965)	(92.0, 0.0005786707652229178)	(93.0, 0.0004867465030390689)	(94.0, 0.000298377113318067)	(95.0, 0.00019891807554537797)	(96.0, 0.00017179288342555372)	(97.0, 0.00014466769130572945)	(98.0, 0.0001491885566590335)	(99.0, 0.00018083461413216182)	(100.0, 0.0002079598062519861)
SRR1039509_pass_2P	(0.0, 0.0011159307590901835)	(1.0, 0.0010405300321246304)	(2.0, 0.0012260158204598908)	(3.0, 0.001486902335760704)	(4.0, 0.0016844522404104525)	(5.0, 0.0018820021450602013)	(6.0, 0.0020750280060920167)	(7.0, 0.0025304483969639567)	(8.0, 0.002800382999500636)	(9.0, 0.0031819106779463337)	(10.0, 0.004362686062226893)	(11.0, 0.005181537957072798)	(12.0, 0.00726410603586137)	(13.0, 0.01270351447915636)	(14.0, 0.016104087265302797)	(15.0, 0.02206526873919941)	(16.0, 0.02805811851842156)	(17.0, 0.039773883474329176)	(18.0, 0.07040015075319747)	(19.0, 0.08960320789678448)	(20.0, 0.11867169615654447)	(21.0, 0.1858085034466728)	(22.0, 0.22410905671609505)	(23.0, 0.2798874984961325)	(24.0, 0.33616207705960327)	(25.0, 0.39880198499350605)	(26.0, 0.5349953020823057)	(27.0, 0.6090961205149725)	(28.0, 0.693682164039469)	(29.0, 0.8787442002891829)	(30.0, 0.9793393261630057)	(31.0, 1.0693406498981683)	(32.0, 1.1593163373861626)	(33.0, 1.2656298543930529)	(34.0, 1.4922090389245395)	(35.0, 1.61331919459115)	(36.0, 1.749290833542671)	(37.0, 2.0148974343515276)	(38.0, 2.148797061326035)	(39.0, 2.260451965831165)	(40.0, 2.4736580774280417)	(41.0, 2.580817590591485)	(42.0, 2.6694918615320544)	(43.0, 2.759521837543464)	(44.0, 2.8210141464129506)	(45.0, 2.9179960694505844)	(46.0, 2.9596941794770744)	(47.0, 2.9862095991217807)	(48.0, 3.0542210548447093)	(49.0, 3.099054327098427)	(50.0, 3.0894603385993302)	(51.0, 3.08350669719813)	(52.0, 3.0878181107660203)	(53.0, 3.0604235186448956)	(54.0, 3.030465301806942)	(55.0, 2.994903302940909)	(56.0, 2.9150976655060283)	(57.0, 2.869113778158816)	(58.0, 2.796229927459373)	(59.0, 2.7198293868542573)	(60.0, 2.612574868774837)	(61.0, 2.3903644023637343)	(62.0, 2.272202415121477)	(63.0, 2.1355506616127267)	(64.0, 1.8410670903906028)	(65.0, 1.681089367987789)	(66.0, 1.520886951418618)	(67.0, 1.2270096020412968)	(68.0, 1.0877354112486848)	(69.0, 0.9451782728039922)	(70.0, 0.8053762769226213)	(71.0, 0.6933443687826635)	(72.0, 0.5048123910779949)	(73.0, 0.4252570840566399)	(74.0, 0.36624244307524095)	(75.0, 0.2673362934854465)	(76.0, 0.22458408129597804)	(77.0, 0.18750803583247636)	(78.0, 0.15039127397641325)	(79.0, 0.11950412018224416)	(80.0, 0.07255661154441227)	(81.0, 0.05499125819051707)	(82.0, 0.04218821475176618)	(83.0, 0.022679030656699014)	(84.0, 0.015303331544928625)	(85.0, 0.011115575169261814)	(86.0, 0.007054492014897132)	(87.0, 0.005320275294689415)	(88.0, 0.0028893558573199886)	(89.0, 0.0021398726312823924)	(90.0, 0.0018231895780270698)	(91.0, 0.0013014165474254436)	(92.0, 0.0010933105410005175)	(93.0, 0.0009651293051590776)	(94.0, 0.0007901996185989948)	(95.0, 0.0007419431533410409)	(96.0, 0.0006695584554541101)	(97.0, 0.0005956657430278682)	(98.0, 0.0006891626444651539)	(99.0, 0.0007479752114982851)	(100.0, 0.0007117828625548197)
SRR1039510_pass_1P	(0.0, 0.0003002170026870951)	(1.0, 0.00027380902559887834)	(2.0, 0.0003016068962180538)	(3.0, 0.0003544228503944872)	(4.0, 0.0004503255040306426)	(5.0, 0.0005476180511977567)	(6.0, 0.0006546398530815823)	(7.0, 0.0010062829164141519)	(8.0, 0.001270362687296319)	(9.0, 0.0015205435228688982)	(10.0, 0.002479570059230452)	(11.0, 0.003223163098293396)	(12.0, 0.004996667243796791)	(13.0, 0.009608333979518002)	(14.0, 0.012585485922831695)	(15.0, 0.01802969888359721)	(16.0, 0.023769959166456942)	(17.0, 0.034549973392573194)	(18.0, 0.06393649231763454)	(19.0, 0.08366742088312529)	(20.0, 0.1096903974632664)	(21.0, 0.17113759046695376)	(22.0, 0.20731651907781065)	(23.0, 0.26026034345909227)	(24.0, 0.3147469496597381)	(25.0, 0.3756673730151921)	(26.0, 0.5054111543431317)	(27.0, 0.5760566627347042)	(28.0, 0.6610278037498688)	(29.0, 0.8483701628942708)	(30.0, 0.9517782415976037)	(31.0, 1.0436682726098812)	(32.0, 1.1348730861113958)	(33.0, 1.2424689140235072)	(34.0, 1.4817905114387055)	(35.0, 1.6139304692140182)	(36.0, 1.7571395390698863)	(37.0, 2.022764871558479)	(38.0, 2.1496232339161483)	(39.0, 2.2852017882870532)	(40.0, 2.5206886694503363)	(41.0, 2.630192821180454)	(42.0, 2.716836004113362)	(43.0, 2.798503368205438)	(44.0, 2.866092500722432)	(45.0, 2.9850785061207508)	(46.0, 3.037174495448147)	(47.0, 3.045098278468143)	(48.0, 3.0929356340166825)	(49.0, 3.1308769476247953)	(50.0, 3.110656776536407)	(51.0, 3.095451341307718)	(52.0, 3.1069457608087467)	(53.0, 3.1008691462913953)	(54.0, 3.08175533045365)	(55.0, 3.0319749037488304)	(56.0, 2.942447691739183)	(57.0, 2.8972497440059346)	(58.0, 2.825489541002533)	(59.0, 2.7504894961784667)	(60.0, 2.637774690391834)	(61.0, 2.4046964947177027)	(62.0, 2.278859704105288)	(63.0, 2.1301786234180353)	(64.0, 1.8205089548268896)	(65.0, 1.6552506139958914)	(66.0, 1.4957492121701246)	(67.0, 1.196592698247151)	(68.0, 1.0489734962175508)	(69.0, 0.9080911081325076)	(70.0, 0.770320691663281)	(71.0, 0.6558504503470475)	(72.0, 0.4682245529223297)	(73.0, 0.3911368880147632)	(74.0, 0.33530069519555644)	(75.0, 0.24333560993260728)	(76.0, 0.2036333012207699)	(77.0, 0.1679575140681201)	(78.0, 0.1333199773830965)	(79.0, 0.10589876791081086)	(80.0, 0.06319428917210256)	(81.0, 0.04704511623589256)	(82.0, 0.035867592459922104)	(83.0, 0.019087407860656835)	(84.0, 0.012799529526599346)	(85.0, 0.00932618559273337)	(86.0, 0.005984881544308478)	(87.0, 0.004394843344891641)	(88.0, 0.002120977528243088)	(89.0, 0.001410741933923155)	(90.0, 0.0011119148247670187)	(91.0, 0.0006782680431078814)	(92.0, 0.0005267696482333751)	(93.0, 0.0003877802951374978)	(94.0, 0.0002098739231747748)	(95.0, 0.00016956701077697035)	(96.0, 0.0001570579689983414)	(97.0, 0.0001459388207506712)	(98.0, 0.00014037924662683613)	(99.0, 0.00015427818193642384)	(100.0, 0.00017512658490080547)
SRR1039510_pass_2P	(0.0, 0.0006510655501560241)	(1.0, 0.00078739978929126)	(2.0, 0.0011421470441839653)	(3.0, 0.001360560059941435)	(4.0, 0.0015274999445968258)	(5.0, 0.0016944398292522166)	(6.0, 0.0018905941937223006)	(7.0, 0.002345505379408241)	(8.0, 0.0026070445320350195)	(9.0, 0.0030007444266806496)	(10.0, 0.004284790372821696)	(11.0, 0.005193221578488115)	(12.0, 0.006876532082096639)	(13.0, 0.011641274623302585)	(14.0, 0.014782526786234854)	(15.0, 0.02033466911673206)	(16.0, 0.025910461264222116)	(17.0, 0.03770198178371455)	(18.0, 0.06914371789285194)	(19.0, 0.08912781325180769)	(20.0, 0.11632092929646537)	(21.0, 0.17995423982998396)	(22.0, 0.21666710279711535)	(23.0, 0.2694242798453352)	(24.0, 0.32270453519880865)	(25.0, 0.38393947605611145)	(26.0, 0.5160876975836133)	(27.0, 0.5875894413472227)	(28.0, 0.6703916241362965)	(29.0, 0.8541089671995541)	(30.0, 0.9551688087071057)	(31.0, 1.0462080836382177)	(32.0, 1.137197276603933)	(33.0, 1.2490177848432302)	(34.0, 1.4898744769269117)	(35.0, 1.6195867673041504)	(36.0, 1.7660222606267428)	(37.0, 2.0415634960789926)	(38.0, 2.1734821752650935)	(39.0, 2.2970413397270755)	(40.0, 2.528246124146264)	(41.0, 2.6407663887354085)	(42.0, 2.726954668851576)	(43.0, 2.8133029330238712)	(44.0, 2.8778363277688235)	(45.0, 2.9843119773677373)	(46.0, 3.03228632672058)	(47.0, 3.048567138971597)	(48.0, 3.094368487492509)	(49.0, 3.126971846965707)	(50.0, 3.1160776283262375)	(51.0, 3.1091704905986206)	(52.0, 3.1129224645062505)	(53.0, 3.0891224016172134)	(54.0, 3.06237863209542)	(55.0, 3.0136071447933475)	(56.0, 2.9239353857507044)	(57.0, 2.8808134223785116)	(58.0, 2.8100684727586733)	(59.0, 2.7354978174488154)	(60.0, 2.616713133687978)	(61.0, 2.374870105119124)	(62.0, 2.248306022733345)	(63.0, 2.108744279161438)	(64.0, 1.8073649230616502)	(65.0, 1.643702624808327)	(66.0, 1.4866483636559462)	(67.0, 1.1883281809424682)	(68.0, 1.0415935869932016)	(69.0, 0.8977067092430149)	(70.0, 0.7567621469598793)	(71.0, 0.6488090793817655)	(72.0, 0.46810221890512665)	(73.0, 0.3921570918782731)	(74.0, 0.3359080889093446)	(75.0, 0.2422353372977939)	(76.0, 0.2019805664445573)	(77.0, 0.16837556766342715)	(78.0, 0.13471492225407852)	(79.0, 0.10590248932826353)	(80.0, 0.06218093353701668)	(81.0, 0.04596828840556732)	(82.0, 0.035292482781855074)	(83.0, 0.019086793478933016)	(84.0, 0.013043569654407866)	(85.0, 0.00967694864719082)	(86.0, 0.006375712428130467)	(87.0, 0.0046715344389400195)	(88.0, 0.0024637544643724757)	(89.0, 0.0018850295309004545)	(90.0, 0.0015525409272951342)	(91.0, 0.001075371090321809)	(92.0, 0.0009237340284264957)	(93.0, 0.0008333082575714924)	(94.0, 0.000681671195676179)	(95.0, 0.0006176775732249459)	(96.0, 0.00054255462513002)	(97.0, 0.00046604051132963264)	(98.0, 0.0006260245674577155)	(99.0, 0.0007790527950584903)	(100.0, 0.0007707058008257208)
SRR1039511_pass_1P	(0.0, 0.0005619034076574821)	(1.0, 0.0003970592957171493)	(2.0, 0.000316787380337509)	(3.0, 0.0004013595768982014)	(4.0, 0.00048449834639854313)	(5.0, 0.000567637115898885)	(6.0, 0.000675144145425189)	(7.0, 0.0010693365870216368)	(8.0, 0.0013889908214798471)	(9.0, 0.0018634551784559353)	(10.0, 0.003114837002142114)	(11.0, 0.003977760092473246)	(12.0, 0.005801079313239362)	(13.0, 0.011218000174304731)	(14.0, 0.015006547894811682)	(15.0, 0.021087145484819433)	(16.0, 0.027629306588260117)	(17.0, 0.03974033182116335)	(18.0, 0.07135886591837952)	(19.0, 0.09228690099950003)	(20.0, 0.12326899348192046)	(21.0, 0.1917223027489691)	(22.0, 0.23002060694741958)	(23.0, 0.28858756977922934)	(24.0, 0.3488330756987097)	(25.0, 0.4174870647542074)	(26.0, 0.5593934768748079)	(27.0, 0.6345537913572376)	(28.0, 0.7206525877372035)	(29.0, 0.9130930374434083)	(30.0, 1.02063160236504)	(31.0, 1.114055211023398)	(32.0, 1.2065184235513213)	(33.0, 1.3137903710397276)	(34.0, 1.5485298198698219)	(35.0, 1.6764574512978823)	(36.0, 1.8142671288800003)	(37.0, 2.0738794040613002)	(38.0, 2.2006287584457525)	(39.0, 2.3211871413565497)	(40.0, 2.527877289469701)	(41.0, 2.624540443284452)	(42.0, 2.714675770266365)	(43.0, 2.7989698819773494)	(44.0, 2.849148429651987)	(45.0, 2.9448139182327338)	(46.0, 2.991506371296598)	(47.0, 3.0042653055607795)	(48.0, 3.055450119031783)	(49.0, 3.093030276272998)	(50.0, 3.0709468989812345)	(51.0, 3.0532526753482654)	(52.0, 3.0605774876266576)	(53.0, 3.037228394240605)	(54.0, 3.0056413955387162)	(55.0, 2.9650209395024976)	(56.0, 2.8789866473402475)	(57.0, 2.8292008586801463)	(58.0, 2.754125116394277)	(59.0, 2.6757324238907567)	(60.0, 2.56461745845355)	(61.0, 2.339547908572582)	(62.0, 2.2203211794008504)	(63.0, 2.0786713507240524)	(64.0, 1.785137024159553)	(65.0, 1.6294926470925513)	(66.0, 1.4714974496465743)	(67.0, 1.183132061061699)	(68.0, 1.0453825874161158)	(69.0, 0.9100900077519736)	(70.0, 0.7778076249145677)	(71.0, 0.6688126980996197)	(72.0, 0.48545587567485743)	(73.0, 0.40741867308230395)	(74.0, 0.3511724286612021)	(75.0, 0.25737612896715273)	(76.0, 0.2162482397515699)	(77.0, 0.1791769491167796)	(78.0, 0.1436465925718663)	(79.0, 0.1142685049699783)	(80.0, 0.06848627808943666)	(81.0, 0.05158187276672063)	(82.0, 0.03911679104991078)	(83.0, 0.020229956102729704)	(84.0, 0.013118724456329785)	(85.0, 0.009416182359443876)	(86.0, 0.005864150103894793)	(87.0, 0.004232910109215675)	(88.0, 0.0020512341233618796)	(89.0, 0.0014563618933163308)	(90.0, 0.0011567756377030306)	(91.0, 0.0006579430207009802)	(92.0, 0.00044006210752767087)	(93.0, 0.0003712576086308363)	(94.0, 0.00023938231907857013)	(95.0, 0.00017201124724208633)	(96.0, 0.0001562435495782284)	(97.0, 0.0001390424248540198)	(98.0, 0.0001333087166126169)	(99.0, 0.00011324073776770682)	(100.0, 9.747304010384892e-05)
SRR1039511_pass_2P	(0.0, 0.0008894834208826518)	(1.0, 0.0009440001466786854)	(2.0, 0.0011979333168338942)	(3.0, 0.0013987844118719121)	(4.0, 0.001649848280669435)	(5.0, 0.0018994774987881149)	(6.0, 0.002111805799256877)	(7.0, 0.002623976091603823)	(8.0, 0.0029281220355185365)	(9.0, 0.0034273804717558955)	(10.0, 0.004808949075481693)	(11.0, 0.0057013017977220306)	(12.0, 0.007752852268467501)	(13.0, 0.01361626959289879)	(14.0, 0.017462568062876837)	(15.0, 0.023878325898662674)	(16.0, 0.030377293473821402)	(17.0, 0.04331927724766399)	(18.0, 0.07722868069279683)	(19.0, 0.09857915209533816)	(20.0, 0.12896648812391148)	(21.0, 0.19910082120982972)	(22.0, 0.23913044445090675)	(23.0, 0.2989381619505132)	(24.0, 0.3593929069062778)	(25.0, 0.42527206607874773)	(26.0, 0.5670858510316982)	(27.0, 0.6437320635488848)	(28.0, 0.7308383141655156)	(29.0, 0.9218118392796997)	(30.0, 1.025882834173649)	(31.0, 1.1187936814368784)	(32.0, 1.2115768447896909)	(33.0, 1.3205816033681812)	(34.0, 1.5560780776495786)	(35.0, 1.6833315928629515)	(36.0, 1.8198414742562192)	(37.0, 2.0879690782279003)	(38.0, 2.223338412331488)	(39.0, 2.3334779795969434)	(40.0, 2.5411508386128596)	(41.0, 2.643841699553762)	(42.0, 2.7278505393547707)	(43.0, 2.813107525246373)	(44.0, 2.8663933207599595)	(45.0, 2.9577174443723884)	(46.0, 3.0011500590236806)	(47.0, 3.013856760086193)	(48.0, 3.056008231681279)	(49.0, 3.08741560434251)	(50.0, 3.070152452723992)	(51.0, 3.055442979313815)	(52.0, 3.053293872596908)	(53.0, 3.0176198488167985)	(54.0, 2.9836788830567307)	(55.0, 2.9410697578950944)	(56.0, 2.8524399082575322)	(57.0, 2.8044881439678844)	(58.0, 2.730488861953163)	(59.0, 2.6523147464630084)	(60.0, 2.54200589041745)	(61.0, 2.31913577676055)	(62.0, 2.20290181341137)	(63.0, 2.065918497294084)	(64.0, 1.7721895519584494)	(65.0, 1.6135243601318092)	(66.0, 1.4606235947327604)	(67.0, 1.1772313075381897)	(68.0, 1.041872015989354)	(69.0, 0.9046878487770299)	(70.0, 0.7699382837667024)	(71.0, 0.6635087231567354)	(72.0, 0.48171552773646736)	(73.0, 0.40343668274675754)	(74.0, 0.34854694777422485)	(75.0, 0.25524444087567116)	(76.0, 0.21389780831141628)	(77.0, 0.178731650871617)	(78.0, 0.14388111658116318)	(79.0, 0.11354829727838589)	(80.0, 0.06723490406397657)	(81.0, 0.05012239076673744)	(82.0, 0.037970899516937336)	(83.0, 0.01963606384132396)	(84.0, 0.01291616006162341)	(85.0, 0.009411308453209994)	(86.0, 0.005956669618556082)	(87.0, 0.004477544768668963)	(88.0, 0.0024833803250772103)	(89.0, 0.0018894349440362137)	(90.0, 0.0016125473630195172)	(91.0, 0.0011606323991839764)	(92.0, 0.0009726931602555452)	(93.0, 0.0008521825032327343)	(94.0, 0.0006714165176985179)	(95.0, 0.0006082918878294265)	(96.0, 0.0005107356416681034)	(97.0, 0.00041174474482793725)	(98.0, 0.0005953800317198396)	(99.0, 0.000776146017254056)	(100.0, 0.0007718420652175269)
