Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62
SRR1039513_pass_1P	(1, 0.0016835663813566974)	(2, 0.003759766618436158)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.00017252093660545664)	(13, 0.0)	(14, 0.0)	(15, 0.0018025463376363227)	(16, 0.0011362585824704213)	(17, 1.784699344194379e-05)	(18, 4.759198251185011e-05)	(19, 0.0006722367529798828)	(20, 0.0005711037901422012)	(21, 0.0028495699528970253)	(22, 0.0013147285168898593)	(23, 0.0026770490162915683)	(24, 0.007198287354917328)	(25, 0.015193740416908148)	(26, 0.000993482634934871)	(27, 0.005812170864259694)	(28, 5.354098032583137e-05)	(29, 5.948997813981264e-06)	(30, 0.000113030958465644)	(31, 0.000743624726747658)	(32, 0.002504528079686112)	(33, 0.002897161935408875)	(34, 0.002915008928850819)	(35, 0.0012254935496801402)	(36, 0.001308779519075878)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 1.784743194194159e-05)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 5.949558099546935e-05)	(49, 0.0)	(50, 0.0)	(51, 5.9497191613561455e-06)	(52, 0.0)	(53, 0.0)	(54, 0.00010115750968062493)	(55, 1.1901416756552117e-05)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.001216103426973496)	(60, 0.0006729452862435863)	(61, 0.0)	(62, 2.4674624973459355e-05)	(63, 0.001110358123805671)
SRR1039513_pass_2P	(1, 3.569398688388758e-05)	(2, 0.0)	(3, 5.354098032583137e-05)	(4, 1.1897995627962527e-05)	(5, 5.948997813981264e-06)	(6, 0.0)	(7, 3.569398688388758e-05)	(8, 0.0)	(9, 8.328596939573769e-05)	(10, 6.543897595379389e-05)	(11, 5.948997813981264e-06)	(12, 0.00012492895409360654)	(13, 0.0001784699344194379)	(14, 0.00010113296283768147)	(15, 1.784699344194379e-05)	(16, 7.138797376777515e-05)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 1.1897995627962527e-05)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 5.948997813981264e-06)	(27, 2.3795991255925055e-05)	(28, 5.948997813981264e-06)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 1.1897995627962527e-05)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 5.94912593062177e-06)	(40, 0.0)	(41, 4.759364451128972e-05)	(42, 2.3796990727740536e-05)	(43, 2.379713938157065e-05)	(44, 5.949326256649413e-06)	(45, 7.13923610530635e-05)	(46, 0.00014278603880948332)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 1.7848807039283914e-05)	(51, 2.379859628739518e-05)	(52, 7.139654922628452e-05)	(53, 5.949800226532694e-06)	(54, 0.0)	(55, 5.35510568568826e-05)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.00013339727509386167)	(63, 1.8190537512799316e-05)
SRR1039514_pass_1P	(1, 0.0012048019850327525)	(2, 0.0014928523556746785)	(3, 0.00015279193573180437)	(4, 2.0038286653351392e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0001052010049300948)	(11, 0.0)	(12, 0.0006161773145905553)	(13, 0.0)	(14, 0.0013651082782595635)	(15, 0.0007288926770156569)	(16, 0.0014953571415063478)	(17, 0.00016030629322681114)	(18, 1.2523929158344618e-05)	(19, 0.002479737973352235)	(20, 0.00453867192698409)	(21, 0.006650206383080994)	(22, 0.0010269621909842588)	(23, 0.0024922619025105797)	(24, 0.006532481448992554)	(25, 0.00861395847510943)	(26, 0.00851877661350601)	(27, 0.0024296422567188563)	(28, 3.757178747503386e-05)	(29, 0.0010119334759942453)	(30, 0.0002705168698202438)	(31, 0.0006161773145905553)	(32, 0.0011371727675776914)	(33, 0.0023670226109271334)	(34, 0.0013951657082395907)	(35, 0.0008641511119257787)	(36, 0.001878589373751693)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 3.006077838477726e-05)	(48, 2.5050903435781506e-05)	(49, 0.0)	(50, 2.505142180095974e-06)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 5.261523262096318e-05)	(55, 7.516842990087889e-06)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0006325528885753568)	(60, 0.0010221070625776449)	(61, 2.596993823829288e-06)	(62, 0.00014283466031061084)	(63, 0.0005271897462373455)
SRR1039514_pass_2P	(1, 5.510528829671633e-05)	(2, 4.508614497004063e-05)	(3, 0.00012774407741511512)	(4, 6.762921745506096e-05)	(5, 0.00013275364907845298)	(6, 8.265793244507449e-05)	(7, 6.512443162339202e-05)	(8, 0.00011021057659343266)	(9, 1.2523929158344618e-05)	(10, 1.5028714990013544e-05)	(11, 2.5047858316689237e-05)	(12, 0.00022292593901853425)	(13, 0.00014277279240512868)	(14, 9.017228994008127e-05)	(15, 2.504785831668924e-06)	(16, 1.2523929158344618e-05)	(17, 2.2543072485020316e-05)	(18, 2.504785831668924e-06)	(19, 0.00013776322074179082)	(20, 7.514357495006772e-06)	(21, 3.757178747503386e-05)	(22, 0.0)	(23, 0.00010019143326675695)	(24, 0.0)	(25, 0.0)	(26, 2.504785831668924e-06)	(27, 2.0038286653351392e-05)	(28, 5.009571663337848e-06)	(29, 1.2523929158344618e-05)	(30, 2.504785831668924e-06)	(31, 2.0038286653351392e-05)	(32, 0.0)	(33, 1.2523929158344618e-05)	(34, 3.256221581169601e-05)	(35, 6.512443162339202e-05)	(36, 2.0038286653351392e-05)	(37, 2.0038459313999876e-05)	(38, 1.5028985276729332e-05)	(39, 2.5048512079557284e-05)	(40, 5.009746461741318e-06)	(41, 2.2544062369901974e-05)	(42, 2.254427187750625e-05)	(43, 7.013839708512837e-05)	(44, 3.5069545539019794e-05)	(45, 7.264462273104854e-05)	(46, 5.5110346068173656e-05)	(47, 2.505040203515478e-06)	(48, 0.0)	(49, 2.5050908456164618e-06)	(50, 7.515346148952508e-06)	(51, 0.0)	(52, 2.0041409560433768e-05)	(53, 1.503132076307402e-05)	(54, 0.0)	(55, 2.2548297325456263e-05)	(56, 2.7559569320096154e-05)	(57, 0.0)	(58, 2.2552658201634997e-05)	(59, 0.0)	(60, 5.026138559230743e-05)	(61, 7.660325636357295e-06)	(62, 3.5748186303000707e-05)	(63, 0.00014299274521200283)
SRR1039515_pass_1P	(1, 0.0003277844678541565)	(2, 0.0007261048338541441)	(3, 0.0011825135865624634)	(4, 0.00038587285456248804)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.00016596681916666154)	(9, 0.00019086184204166075)	(10, 0.0001327734553333292)	(11, 0.0013318837238124586)	(12, 0.0)	(13, 0.0)	(14, 0.005132523882729007)	(15, 0.000941861698770804)	(16, 0.005821286182270653)	(17, 0.0016845632145416143)	(18, 0.002945911040208242)	(19, 0.00396660697808321)	(20, 0.009875025740416361)	(21, 0.004709308493854021)	(22, 0.005746601113645655)	(23, 0.012829235121582936)	(24, 0.015356079943395357)	(25, 0.014576035893312047)	(26, 0.008061838241020584)	(27, 0.0031865629279999013)	(28, 0.00014937013724999537)	(29, 0.002128524455812434)	(30, 0.0008671766301458065)	(31, 0.002970806063083241)	(32, 0.0008588782891874733)	(33, 0.0020040493414374377)	(34, 0.0002655469106666584)	(35, 0.0023152371273749283)	(36, 0.0018007399879582775)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.00010373378557944365)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 2.0752036366200562e-05)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.002311854156929991)	(60, 0.0030340466974988394)	(61, 0.002292644992697732)	(62, 0.003028184005364359)	(63, 0.0006323054670292057)
SRR1039515_pass_2P	(1, 5.8088386708331525e-05)	(2, 8.298340958333076e-06)	(3, 4.1491704791665384e-05)	(4, 2.0745852395832692e-05)	(5, 1.659668191666615e-05)	(6, 0.00013692262581249575)	(7, 1.2447511437499614e-05)	(8, 0.00010372926197916344)	(9, 5.8088386708331525e-05)	(10, 0.0)	(11, 6.63867276666646e-05)	(12, 6.63867276666646e-05)	(13, 8.71325800624973e-05)	(14, 0.00017011598964582805)	(15, 0.00017841433060416113)	(16, 2.9044193354165763e-05)	(17, 4.564087527083192e-05)	(18, 0.0)	(19, 0.00010372926197916344)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 5.3939216229164985e-05)	(24, 8.298340958333076e-06)	(25, 0.0)	(26, 4.564087527083192e-05)	(27, 7.053589814583115e-05)	(28, 4.979004574999846e-05)	(29, 0.00012862428485416267)	(30, 4.1491704791665384e-05)	(31, 8.71325800624973e-05)	(32, 4.1491704791665384e-05)	(33, 2.9044193354165763e-05)	(34, 1.2447511437499614e-05)	(35, 2.0745852395832692e-05)	(36, 6.63867276666646e-05)	(37, 9.543184361459311e-05)	(38, 1.659703794323531e-05)	(39, 4.149299944635891e-05)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 4.149463509638644e-05)	(44, 5.394354492661167e-05)	(45, 6.224313038130763e-05)	(46, 4.149593509969357e-05)	(47, 9.959131459165881e-05)	(48, 4.1496820181663116e-05)	(49, 7.054526175694884e-05)	(50, 8.299540715866094e-06)	(51, 1.2449460894770142e-05)	(52, 0.0)	(53, 5.394942357738379e-05)	(54, 8.300158981245125e-06)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 4.151046107205e-06)	(59, 0.0)	(60, 8.325881669239364e-06)	(61, 9.306853867545617e-05)	(62, 0.00010152931491867945)	(63, 0.00012268125552673768)
SRR1039516_pass_1P	(1, 2.203516084510571e-05)	(2, 0.0001028307506104933)	(3, 0.00033052741267658567)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0002056615012209866)	(11, 0.00018729886718339852)	(12, 0.6998587436014025)	(13, 0.0)	(14, 0.00013221096507063426)	(15, 0.00024605929610368044)	(16, 0.004370306900945965)	(17, 3.6725268075176184e-06)	(18, 0.0001211933846480814)	(19, 0.0003782702611743147)	(20, 0.001575514000425058)	(21, 0.0008116284244613937)	(22, 0.0020823226998624893)	(23, 0.0020272347977497254)	(24, 0.00333098181441848)	(25, 0.0025928039261074384)	(26, 0.0007969383172313231)	(27, 0.0004149955292494909)	(28, 0.0002974746714089271)	(29, 0.00027543951056382135)	(30, 0.0004113230024419732)	(31, 0.0023797973712714167)	(32, 0.0013882151332416598)	(33, 0.0006316746108930304)	(34, 0.0006941075666208299)	(35, 0.001087067935025215)	(36, 0.0010283075061049331)	(37, 5.5088163096219186e-05)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 1.101827884714867e-05)	(48, 3.672781738077113e-06)	(49, 7.34560583288115e-06)	(50, 0.0)	(51, 1.4691419946305798e-05)	(52, 6.978676433777338e-05)	(53, 0.0)	(54, 0.0)	(55, 0.005308214592491305)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 6.992710504140568e-05)	(60, 0.0)	(61, 0.0018357082968111806)	(62, 4.189375781104354e-05)	(63, 0.000140915367182601)
SRR1039516_pass_2P	(1, 0.0)	(2, 7.345053615035237e-06)	(3, 0.0)	(4, 7.345053615035237e-06)	(5, 6.977800934283474e-05)	(6, 1.4690107230070474e-05)	(7, 0.0)	(8, 0.0)	(9, 0.00014690107230070474)	(10, 7.345053615035237e-06)	(11, 1.4690107230070474e-05)	(12, 6.610548253531713e-05)	(13, 8.814064338042284e-05)	(14, 3.3052741267658564e-05)	(15, 7.345053615035237e-06)	(16, 3.6725268075176185e-05)	(17, 2.203516084510571e-05)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 2.203516084510571e-05)	(24, 4.774284849772904e-05)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 1.8362634037588092e-05)	(30, 1.1017580422552855e-05)	(31, 3.6725268075176185e-05)	(32, 0.0)	(33, 0.0)	(34, 8.814064338042284e-05)	(35, 0.0)	(36, 5.508790211276428e-05)	(37, 4.7743048382621606e-05)	(38, 0.0)	(39, 2.5708038870701676e-05)	(40, 2.5708174828663277e-05)	(41, 0.0)	(42, 0.0)	(43, 1.8363340807335464e-05)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 8.814693329840756e-05)	(50, 0.0)	(51, 1.1018498589999464e-05)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 7.347696218023193e-06)	(59, 0.0)	(60, 2.5795253857542022e-05)	(61, 4.4947057422899784e-05)	(62, 2.2473528711449892e-05)	(63, 1.4982352474299927e-05)
SRR1039517_pass_1P	(1, 8.749631567597408e-06)	(2, 8.166322796424247e-05)	(3, 0.0003266529118569699)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00020124152605474038)	(11, 0.000737885595534048)	(12, 0.6238487307696952)	(13, 0.0)	(14, 0.0001224948419463637)	(15, 0.000207074613766472)	(16, 0.004094827573635587)	(17, 1.4582719279329012e-05)	(18, 4.666470169385284e-05)	(19, 0.0003383190872804331)	(20, 0.0015020200857708884)	(21, 0.0008924624198949356)	(22, 0.0019074196817362348)	(23, 0.0017382601380960185)	(24, 0.0036281805566970586)	(25, 0.0022982365584222524)	(26, 0.000781633753372035)	(27, 0.0005016455432089181)	(28, 0.00026832203473965385)	(29, 0.00028290475401898283)	(30, 0.0003295694557128357)	(31, 0.0020065821728356722)	(32, 0.0012366145948871003)	(33, 0.0005687260518938315)	(34, 0.0007641344902368404)	(35, 0.001122869384508334)	(36, 0.001210365700184308)	(37, 4.666490720522792e-05)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 2.9167091412435363e-06)	(48, 2.916728537770774e-06)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 7.583893024638553e-05)	(53, 0.0)	(54, 0.0)	(55, 0.004720167715902382)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 2.0458687873869735e-05)	(60, 1.472957444020547e-05)	(61, 0.001862576223513017)	(62, 6.0473254010162894e-05)	(63, 0.0001693251112284561)
SRR1039517_pass_2P	(1, 0.0)	(2, 2.9165438558658027e-06)	(3, 0.0)	(4, 0.0)	(5, 3.208198241452383e-05)	(6, 1.7499263135194816e-05)	(7, 2.333235084692642e-05)	(8, 0.0)	(9, 0.00013416101736982692)	(10, 5.833087711731605e-06)	(11, 6.999705254077926e-05)	(12, 0.00013999410508155853)	(13, 0.0001137452103787663)	(14, 1.166617542346321e-05)	(15, 1.7499263135194816e-05)	(16, 5.249778940558445e-05)	(17, 5.833087711731605e-06)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 5.833087711731605e-06)	(24, 2.6248894702792224e-05)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 2.9165438558658027e-06)	(30, 1.166617542346321e-05)	(31, 2.041580699106062e-05)	(32, 0.0)	(33, 0.0)	(34, 3.7915070126255435e-05)	(35, 0.0)	(36, 2.6248894702792224e-05)	(37, 2.333245360261396e-05)	(38, 0.0)	(39, 5.833171244087388e-06)	(40, 5.833199996103423e-06)	(41, 0.0)	(42, 0.0)	(43, 2.9166383631218847e-06)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 4.6667720579356416e-05)	(50, 0.0)	(51, 2.916774222716129e-06)	(52, 2.9168048502964494e-06)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 5.835100298955529e-06)	(59, 0.0)	(60, 5.8531531096763535e-06)	(61, 1.784764429835288e-05)	(62, 8.92382214917644e-06)	(63, 2.6771466447529325e-05)
SRR1039518_pass_1P	(1, 6.573387450279309e-06)	(2, 7.230726195307239e-05)	(3, 0.0003319560662391051)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00015118791135642408)	(11, 0.0007559395567821204)	(12, 0.5000704502799984)	(13, 0.0)	(14, 0.00012489436155530687)	(15, 0.00021692178585921718)	(16, 0.004009766344670379)	(17, 6.573387450279309e-06)	(18, 4.2727018426815506e-05)	(19, 0.0003089492101631275)	(20, 0.0015184525010145202)	(21, 0.0009169875493139634)	(22, 0.0019424359915575357)	(23, 0.0015710396006167545)	(24, 0.0035693493855016648)	(25, 0.002326979157398875)	(26, 0.0007033524571798859)	(27, 0.000532444383472624)	(28, 0.00032538267878882575)	(29, 0.0002596488042860327)	(30, 0.0003878298595664792)	(31, 0.0020015964786100496)	(32, 0.0011240492539977616)	(33, 0.0006244718077765343)	(34, 0.0007263593132558635)	(35, 0.0010320218296938513)	(36, 0.0012029299034011134)	(37, 6.244718283010107e-05)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 6.573877697738626e-06)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 6.902936430266734e-05)	(53, 0.0)	(54, 0.0)	(55, 0.0022487042581417808)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 1.317436529366286e-05)	(60, 1.3278428800699615e-05)	(61, 0.0017614556969702008)	(62, 5.110606470900003e-05)	(63, 0.00016694647804940007)
SRR1039518_pass_2P	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 3.2866937251396544e-06)	(5, 5.258709960223447e-05)	(6, 1.9720162350837924e-05)	(7, 1.9720162350837924e-05)	(8, 0.0)	(9, 0.00014461452390614478)	(10, 2.300685607597758e-05)	(11, 5.258709960223447e-05)	(12, 0.00011503428037988788)	(13, 0.00012489436155530687)	(14, 3.2866937251396536e-05)	(15, 9.860081175418962e-06)	(16, 4.930040587709481e-05)	(17, 6.573387450279309e-06)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 6.573387450279309e-06)	(24, 1.9720162350837924e-05)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 3.2866937251396544e-06)	(30, 1.3146774900558617e-05)	(31, 1.3146774900558617e-05)	(32, 6.573387450279309e-06)	(33, 0.0)	(34, 5.5873793327374115e-05)	(35, 0.0)	(36, 3.2866937251396536e-05)	(37, 2.629370881275392e-05)	(38, 0.0)	(39, 6.573501741189142e-06)	(40, 9.860311919135186e-06)	(41, 6.573581250253082e-06)	(42, 6.573625758884009e-06)	(43, 3.2868336215995984e-06)	(44, 0.0)	(45, 3.286868948689379e-06)	(46, 0.0)	(47, 0.0)	(48, 6.573872727917565e-06)	(49, 4.930440847479672e-05)	(50, 0.0)	(51, 0.0)	(52, 1.3148213067450168e-05)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 3.2875502510274745e-06)	(58, 1.3151860888032717e-05)	(59, 0.0)	(60, 3.298140524862785e-06)	(61, 2.011467442941122e-05)	(62, 6.704891476470407e-06)	(63, 3.352445738235204e-05)
SRR1039519_pass_1P	(1, 2.262803337272874e-05)	(2, 9.50377401654607e-05)	(3, 0.0004254070274073003)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00026248518712365334)	(11, 8.598652681636921e-05)	(12, 0.0)	(13, 0.0)	(14, 0.00019460108700546718)	(15, 0.0003122668605436566)	(16, 0.005792776543418557)	(17, 9.051213349091495e-06)	(18, 4.525606674545748e-05)	(19, 0.0004797143075018493)	(20, 0.0020546254302437695)	(21, 0.0009141725482582411)	(22, 0.0008372372347909634)	(23, 0.0023125850106928774)	(24, 0.00133052836231645)	(25, 0.0030728869320165624)	(26, 0.00013124259356182667)	(27, 0.0003348948939163853)	(28, 0.00037109974731275135)	(29, 0.0002851132204963821)	(30, 0.000520444767572761)	(31, 0.0029506955518038276)	(32, 0.0018690755565873938)	(33, 0.0008327116281164177)	(34, 0.0005883288676909472)	(35, 0.0015341806626710086)	(36, 0.0009141725482582411)	(37, 9.051272744716998e-05)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 6.7894829822288e-05)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 4.081682077510871e-05)	(60, 0.0)	(61, 0.002608204482480864)	(62, 7.505624410016874e-05)	(63, 0.0)
SRR1039519_pass_2P	(1, 0.0)	(2, 4.525606674545747e-06)	(3, 0.0)	(4, 0.0)	(5, 4.978167342000323e-05)	(6, 4.525606674545747e-06)	(7, 0.0)	(8, 0.0)	(9, 9.50377401654607e-05)	(10, 3.620485339636598e-05)	(11, 0.0)	(12, 0.0)	(13, 0.00013576820023637244)	(14, 3.167924672182023e-05)	(15, 1.810242669818299e-05)	(16, 4.525606674545747e-06)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 9.051213349091495e-06)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 4.073046007091173e-05)	(31, 9.051213349091495e-06)	(32, 4.525606674545747e-06)	(33, 0.0)	(34, 4.073046007091173e-05)	(35, 0.0)	(36, 1.810242669818299e-05)	(37, 4.525635962730845e-06)	(38, 0.0)	(39, 9.051416526320683e-06)	(40, 1.357723477890152e-05)	(41, 4.5257799514193725e-06)	(42, 4.52581313361101e-06)	(43, 0.0)	(44, 0.0)	(45, 4.525912683105415e-06)	(46, 0.0)	(47, 0.0)	(48, 4.5260482904911936e-06)	(49, 6.789133891632479e-05)	(50, 0.0)	(51, 0.0)	(52, 2.263117970953605e-05)	(53, 0.0)	(54, 0.0)	(55, 0.0)	(56, 0.0)	(57, 4.526961291266817e-06)	(58, 3.62202879884153e-05)	(59, 0.0)	(60, 9.082233081343748e-06)	(61, 2.3076658582913164e-05)	(62, 0.0)	(63, 3.692265373266106e-05)
SRR1039520_pass_1P	(1, 0.0012977832263775006)	(2, 0.002111248799432963)	(3, 2.3510565695244574e-05)	(4, 1.880845255619566e-05)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00012225494161527178)	(11, 0.0)	(12, 0.00016457395986671202)	(13, 0.0)	(14, 0.0)	(15, 0.0011332092665107885)	(16, 0.0010062522117564678)	(17, 0.0002586162226476903)	(18, 2.3510565695244574e-05)	(19, 0.001217847303013669)	(20, 0.00333850032872473)	(21, 0.008868185380246254)	(22, 0.001152017719066984)	(23, 0.0020689297811815224)	(24, 0.0084496973108709)	(25, 0.013969978136114326)	(26, 0.002590864339615952)	(27, 0.003949775036801088)	(28, 4.2319018251440235e-05)	(29, 0.0016739522775014138)	(30, 3.761690511239132e-05)	(31, 0.0008934014964192938)	(32, 0.0017773987665604897)	(33, 0.00181971778481193)	(34, 0.002144163591406305)	(35, 0.0008557845913069025)	(36, 0.0024639072848616317)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 9.404409351368483e-06)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 2.821496473764245e-05)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 6.584455661639497e-05)	(55, 2.3516998109750726e-05)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.001083730732681135)	(60, 0.00045111951480814055)	(61, 0.0)	(62, 0.00023883577988095155)	(63, 0.0008042429322521839)
SRR1039520_pass_2P	(1, 4.702113139048915e-06)	(2, 3.761690511239132e-05)	(3, 8.463803650288047e-05)	(4, 3.761690511239132e-05)	(5, 8.463803650288047e-05)	(6, 0.0)	(7, 9.874437592002722e-05)	(8, 9.40422627809783e-06)	(9, 3.2914791973342406e-05)	(10, 3.2914791973342406e-05)	(11, 3.2914791973342406e-05)	(12, 0.00010814860219812503)	(13, 0.0001269570547543207)	(14, 4.702113139048915e-05)	(15, 4.702113139048915e-06)	(16, 2.821267883429349e-05)	(17, 1.880845255619566e-05)	(18, 0.0)	(19, 7.993592336383155e-05)	(20, 4.702113139048915e-06)	(21, 4.702113139048915e-06)	(22, 0.0)	(23, 4.702113139048915e-05)	(24, 0.0)	(25, 0.0)	(26, 9.40422627809783e-06)	(27, 9.40422627809783e-06)	(28, 9.40422627809783e-06)	(29, 2.3510565695244574e-05)	(30, 0.0)	(31, 3.2914791973342406e-05)	(32, 0.0)	(33, 1.4106339417146744e-05)	(34, 0.0)	(35, 3.2914791973342406e-05)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 3.761745167626891e-05)	(40, 0.0)	(41, 3.761786735845925e-05)	(42, 9.404516810738378e-06)	(43, 4.702290909108008e-05)	(44, 6.113015550571098e-05)	(45, 6.583279401384285e-05)	(46, 8.934518677493736e-05)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 4.702581914979764e-05)	(53, 0.0)	(54, 0.0)	(55, 1.881153960036013e-05)	(56, 0.0)	(57, 0.0)	(58, 0.0)	(59, 0.0)	(60, 1.8871466488922614e-05)	(61, 0.0)	(62, 3.836045497417622e-05)	(63, 0.0)
