#Transcript position	Transcript coverage profile
0.0	15001.535965131694
1.0	17393.897137455115
2.0	18121.6056570478
3.0	20198.757624939157
4.0	22747.788379873073
5.0	25563.71042686757
6.0	27794.401366878315
7.0	29125.879066393078
8.0	30728.59667429268
9.0	31953.155606305725
10.0	32931.332536622445
11.0	33819.08130625379
12.0	34951.481041736224
13.0	35584.393135468286
14.0	35544.220763020574
15.0	35490.905424219025
16.0	35223.73208596574
17.0	35350.52886348719
18.0	35596.68903004934
19.0	35905.134119708964
20.0	36254.08775553139
21.0	36258.80499815118
22.0	36348.92495272429
23.0	36514.59404964615
24.0	35869.83953485287
25.0	35221.44012672607
26.0	34843.06617908511
27.0	34617.283209924484
28.0	34671.79111746141
29.0	34551.35026167482
30.0	34536.91579461224
31.0	34638.5256158098
32.0	34790.37063054083
33.0	35029.90741101879
34.0	35217.76327629687
35.0	35460.48426239264
36.0	35614.24978863938
37.0	35571.06161660791
38.0	35487.20854501706
39.0	34933.32844968136
40.0	34662.68528924906
41.0	34454.760124780965
42.0	34011.37737460928
43.0	33889.02247465355
44.0	33795.19996606354
45.0	33871.63316858059
46.0	33848.72019551406
47.0	33995.94798462092
48.0	33943.46697574204
49.0	33649.25442473034
50.0	33338.538850099
51.0	33094.451099741
52.0	32783.692902713396
53.0	32632.863204636807
54.0	32607.542929119532
55.0	32566.925159039136
56.0	32340.852564534223
57.0	32364.967646145375
58.0	32235.92908789511
59.0	32235.474155773438
60.0	32272.572829547807
61.0	32128.833651272656
62.0	31792.970581357084
63.0	31706.507633152556
64.0	31565.609594769947
65.0	31249.822524241463
66.0	31021.616676457106
67.0	30745.745207951575
68.0	30621.703525218807
69.0	30632.50732116831
70.0	30685.9143529897
71.0	30805.137101824323
72.0	30988.51420210578
73.0	31061.645447986935
74.0	31026.818989807805
75.0	31003.275830680046
76.0	31195.45627391432
77.0	31476.193370367735
78.0	31298.086556980103
79.0	31142.645304913378
80.0	30966.209887207835
81.0	30970.95192804338
82.0	30716.15138883772
83.0	30372.6246488469
84.0	29786.149199292948
85.0	29602.69090063918
86.0	29521.210263861027
87.0	29327.19194166993
88.0	28783.304295250087
89.0	27559.09316154354
90.0	26470.626054680444
91.0	25915.236654103915
92.0	25428.211370273606
93.0	24372.242105139063
94.0	22704.57158135907
95.0	20109.994724734377
96.0	16115.305354749751
97.0	11121.951219758215
98.0	6083.674718011579
99.0	1749.0695938495348
