#Transcript position	Transcript coverage profile
0.0	2530.264657664972
1.0	2750.5706236338233
2.0	2802.641525755622
3.0	3434.597926955267
4.0	4192.480574241667
5.0	5175.135189231919
6.0	5863.124383903518
7.0	6130.762354602433
8.0	6641.130438180585
9.0	7034.808789350157
10.0	7233.63292198632
11.0	7688.712200529843
12.0	8413.649217359716
13.0	8547.024812713124
14.0	8268.778594639694
15.0	7975.949180595199
16.0	7561.887167310734
17.0	7279.8925587679005
18.0	7144.414204586458
19.0	7158.860553838632
20.0	7327.971572145579
21.0	7299.41009205159
22.0	7232.237691677924
23.0	7211.889082800554
24.0	6593.142317567618
25.0	6040.492858313525
26.0	5817.626790141857
27.0	5740.858295351308
28.0	5747.8685227438855
29.0	5574.597339324839
30.0	5501.466334461068
31.0	5418.840930704262
32.0	5507.667430473624
33.0	5640.658937824763
34.0	5699.199613183467
35.0	5768.56179273339
36.0	5798.399979107243
37.0	5702.689471796423
38.0	5634.952904426121
39.0	5203.197942362896
40.0	5152.560587437715
41.0	5055.198295678787
42.0	4736.812564271404
43.0	4822.324409950251
44.0	4976.614130232308
45.0	5222.557017682186
46.0	5465.414096467007
47.0	5799.651356482493
48.0	5964.801158666875
49.0	5858.543768753969
50.0	5771.308527309504
51.0	5791.2540500082605
52.0	5706.383057871705
53.0	5588.458293688107
54.0	5504.538229209662
55.0	5493.385047984262
56.0	5402.567015819581
57.0	5431.694534797219
58.0	5408.7131162789665
59.0	5427.588521807836
60.0	5335.838029313393
61.0	5223.632028169488
62.0	5083.105177999886
63.0	4976.667846099647
64.0	5009.67018456786
65.0	4900.021700036989
66.0	4862.4944888045575
67.0	4880.683712155872
68.0	4841.646837024543
69.0	4971.906083183359
70.0	4942.784616705724
71.0	4943.468235320002
72.0	4870.950026209772
73.0	4658.125172825572
74.0	4517.877210973044
75.0	4490.815547167227
76.0	4709.164497322189
77.0	4998.622176722902
78.0	5017.678731256265
79.0	5044.107460972658
80.0	5061.582398878049
81.0	5129.981445803095
82.0	5093.9654347672285
83.0	5023.206780011635
84.0	4778.48152571167
85.0	4686.734673064292
86.0	4535.148601195585
87.0	4305.913279156797
88.0	4120.3436330448085
89.0	3588.9015342545376
90.0	3300.4166267326377
91.0	3260.4277810853664
92.0	3267.395259892531
93.0	3139.7307242217225
94.0	3054.8938651819644
95.0	2821.1514423160565
96.0	2058.905176060983
97.0	1270.5377638752102
98.0	664.8093711810267
99.0	207.69956548192357
