#Transcript position	Transcript coverage profile
0.0	3250.2162794518795
1.0	3639.877567364881
2.0	3793.4930782089887
3.0	4274.558618860784
4.0	5239.808980789936
5.0	6694.532792128732
6.0	7759.38556692241
7.0	8171.507279830241
8.0	9070.66381119466
9.0	9953.90415175344
10.0	10371.50479843626
11.0	10629.114410189233
12.0	11024.64951261207
13.0	10963.041754800213
14.0	10413.87395964776
15.0	9955.235876171431
16.0	9622.452705633998
17.0	9334.187769270013
18.0	9065.752049688177
19.0	8830.241988676453
20.0	8819.991067421555
21.0	8674.398049792224
22.0	8693.819560777154
23.0	8934.116691241506
24.0	8330.35295987597
25.0	7819.635531182371
26.0	7759.557394766064
27.0	7662.615440663233
28.0	7520.040177361244
29.0	7271.5542550082
30.0	7223.988104518098
31.0	7152.321166404219
32.0	7304.753071636684
33.0	7444.257224352979
34.0	7282.813159179123
35.0	7139.510175846728
36.0	7067.636820735311
37.0	6929.7543699432135
38.0	6968.268589705783
39.0	6740.713744337241
40.0	6790.116200602647
41.0	6692.357910810411
42.0	6439.8478163766895
43.0	6723.65305139549
44.0	6940.370372845014
45.0	6932.58484490465
46.0	7084.592203885146
47.0	7494.653554723337
48.0	7541.862483389459
49.0	7522.624013848418
50.0	7170.1096574971225
51.0	7047.718162514385
52.0	7027.052700780516
53.0	7084.30314954496
54.0	7420.283862512347
55.0	7722.362765337213
56.0	7838.64006200146
57.0	7956.095160207699
58.0	7922.152722202059
59.0	7732.274840230631
60.0	7666.786366506883
61.0	7372.887096237674
62.0	7305.353563217333
63.0	6886.465544799599
64.0	6957.774337145637
65.0	6652.43103905659
66.0	6505.306466300848
67.0	6606.460721391877
68.0	6568.210515219744
69.0	6500.476108772093
70.0	6256.538172503782
71.0	6160.834942579641
72.0	5997.352855082842
73.0	5727.589418772567
74.0	5612.60399791041
75.0	5458.583325177356
76.0	5682.03702291036
77.0	6037.451731367249
78.0	6181.839679651442
79.0	6306.659849763866
80.0	6062.030130744296
81.0	6113.019100903077
82.0	5938.258822708999
83.0	5647.5505215626345
84.0	5115.72354766597
85.0	5039.996849615562
86.0	4932.94738024892
87.0	4774.033409448728
88.0	4717.383308007142
89.0	4430.82191252232
90.0	4123.530972812807
91.0	3855.093888717495
92.0	3583.207482224566
93.0	3470.272113668237
94.0	3441.7694370178287
95.0	2984.2147784140675
96.0	2264.6400349919827
97.0	1663.7132434772495
98.0	1006.1052083975006
99.0	374.23091843774375
